epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6957,0.8221,0.8362,49.4,28.4,3.8571,1.1
20,0.6695,0.8227,0.8392,60.8,27.0,2.9465,2.2
30,0.6594,0.8225,0.8387,58.0,28.2,3.0258,3.2
40,0.6529,0.8273,0.847,35.4,29.0,3.3295,4.3
50,0.6507,0.824,0.8471,50.6,28.8,2.7889,5.3
60,0.6439,0.8218,0.8475,42.6,27.6,2.8361,6.4
70,0.6406,0.8224,0.8437,47.6,25.4,2.8847,7.5
80,0.6382,0.8238,0.8457,46.0,28.0,3.0971,8.5
90,0.6365,0.8225,0.8464,48.4,26.8,2.873,9.6
100,0.6349,0.8219,0.8441,48.4,25.8,2.9786,10.8
