epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6348,0.8196,0.8293,79.2,30.0,3.1981,0.9
20,0.614,0.8253,0.8333,71.6,32.0,3.211,1.7
30,0.6067,0.8258,0.8409,63.6,31.4,3.0258,2.6
40,0.6019,0.8247,0.8358,75.6,31.0,2.5663,3.4
50,0.5978,0.8263,0.8334,60.6,32.8,3.3193,4.3
60,0.592,0.8262,0.8363,66.2,31.0,2.7545,5.1
70,0.5873,0.8252,0.8334,58.0,33.0,3.1314,5.9
80,0.5881,0.8276,0.8404,61.4,30.6,2.5416,6.8
90,0.5883,0.8249,0.8346,69.4,29.2,2.873,7.6
100,0.582,0.828,0.8368,67.2,31.0,2.8093,8.5
