epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9389,0.7993,0.8203,114.6,27.8,5.0689,0.6
20,0.8345,0.7951,0.8174,133.0,28.0,6.0934,1.1
30,0.7849,0.8033,0.8256,101.4,30.4,4.7232,1.7
40,0.7539,0.8041,0.8236,96.8,29.6,4.8472,2.2
50,0.7376,0.806,0.8251,99.0,29.0,4.5173,2.7
60,0.7131,0.8063,0.8266,90.4,30.8,4.2892,3.3
70,0.7027,0.8053,0.824,98.0,29.0,4.6834,3.8
80,0.6905,0.8105,0.829,66.6,32.4,4.0776,4.4
90,0.6867,0.808,0.8247,83.4,32.0,4.4926,5.0
100,0.6678,0.8054,0.8211,101.4,33.6,4.3785,5.5
