epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9335,0.7976,0.8182,137.2,24.4,5.9694,0.8
20,0.8228,0.8066,0.8293,98.6,27.0,4.6485,1.5
30,0.7746,0.8018,0.8253,102.6,24.2,4.9314,2.3
40,0.7456,0.811,0.8307,77.8,30.6,4.081,3.1
50,0.725,0.8123,0.8309,79.4,27.2,4.1269,3.8
60,0.7082,0.8109,0.8271,77.6,31.4,4.0213,4.6
70,0.6938,0.8083,0.8217,109.2,29.2,4.5409,5.3
80,0.689,0.8052,0.821,105.2,29.4,4.6713,6.1
90,0.6746,0.8055,0.8199,104.0,26.4,4.6602,6.8
100,0.6689,0.8088,0.825,83.0,29.6,4.3921,7.6
