epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9075,0.8116,0.8503,47.8,26.4,3.1657,1.1
20,0.8933,0.8017,0.8401,71.6,23.6,4.5092,2.2
30,0.8592,0.8014,0.8439,62.0,27.0,4.3228,3.3
40,0.854,0.8079,0.8486,58.0,25.4,3.5047,4.4
50,0.8427,0.8106,0.8514,37.4,23.8,3.2571,5.5
60,0.8308,0.8043,0.85,46.8,24.4,3.5981,6.6
70,0.838,0.8049,0.8483,55.8,24.4,3.7657,7.7
80,0.8324,0.8076,0.8522,44.2,23.4,3.3657,8.8
90,0.8327,0.7998,0.8468,59.6,23.6,4.1006,9.7
100,0.8271,0.8066,0.8496,49.8,24.0,3.4725,10.7
