epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.4362,0.8241,0.8344,83.8,30.8,3.1981,0.8
20,0.4104,0.817,0.823,76.2,33.0,4.064,1.5
30,0.3903,0.8213,0.8297,79.6,28.8,3.4551,2.3
40,0.3798,0.8167,0.8231,77.0,32.6,3.9129,3.0
50,0.3731,0.8192,0.8233,82.8,30.2,3.6778,3.7
60,0.3634,0.8142,0.8215,83.0,34.2,3.6404,4.3
70,0.3592,0.8136,0.8181,90.2,32.4,3.4008,5.0
80,0.3516,0.8155,0.8194,96.8,31.0,3.3446,5.6
90,0.3461,0.8108,0.8129,94.8,35.8,3.5734,6.2
100,0.3423,0.813,0.8147,92.0,31.8,3.6008,6.9
