epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9193,0.8093,0.8341,82.4,26.4,3.7439,0.8
20,0.8939,0.8083,0.8348,92.0,25.6,4.3396,1.7
30,0.8813,0.8124,0.8402,69.0,27.6,3.8453,2.5
40,0.8577,0.8172,0.8434,54.4,28.8,2.9665,3.3
50,0.857,0.8151,0.8449,67.6,25.2,3.1741,4.1
60,0.8603,0.8156,0.843,63.4,27.0,3.4868,5.0
70,0.8504,0.8149,0.8442,59.8,30.0,3.1911,5.8
80,0.8445,0.8121,0.8419,66.0,26.8,3.6404,6.6
90,0.8414,0.8124,0.8381,77.6,25.6,3.806,7.4
100,0.8367,0.8137,0.8409,74.2,28.8,3.7076,8.2
