epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.4113,0.7744,0.8127,139.0,24.2,7.0439,1.0
20,1.3701,0.7496,0.7784,174.8,20.4,10.4057,1.8
30,1.3423,0.7714,0.8099,128.2,20.0,7.2957,2.6
40,1.3028,0.7769,0.815,120.4,22.8,6.9563,3.5
50,1.2995,0.758,0.7918,138.6,17.4,9.2021,4.6
60,1.3012,0.7676,0.8085,125.2,19.6,7.4744,5.6
70,1.2809,0.7727,0.8118,109.2,17.4,7.4048,6.6
80,1.2741,0.7649,0.8067,121.2,23.0,7.8252,7.6
90,1.2593,0.7546,0.7867,162.4,17.8,8.9926,8.6
100,1.2532,0.7475,0.776,191.8,17.8,10.254,9.6
