epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.78,0.8212,0.8432,42.8,28.2,3.567,1.2
20,0.7493,0.8198,0.8449,56.8,27.6,2.8926,2.5
30,0.7436,0.8152,0.8476,55.6,27.0,2.9269,3.7
40,0.7267,0.8243,0.8505,52.2,26.0,2.7319,4.9
50,0.7185,0.8226,0.8505,49.8,26.0,2.7416,6.1
60,0.7203,0.8154,0.8475,50.0,24.4,2.848,7.2
70,0.7129,0.8199,0.8511,49.2,26.8,2.8504,8.4
80,0.7119,0.8225,0.8525,51.2,22.2,2.7073,9.6
90,0.7007,0.8193,0.8494,44.8,23.6,3.0357,10.8
100,0.7087,0.815,0.8491,50.4,28.0,2.9786,12.0
