epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.4305,0.8148,0.8236,89.55,30.55,4.2941,4.1
20,0.4116,0.8157,0.822,94.3,28.0,4.167,8.7
30,0.4009,0.8162,0.8256,95.25,28.15,4.1035,13.2
40,0.3917,0.8157,0.8201,70.45,31.25,4.3701,17.7
50,0.3806,0.8135,0.8196,78.55,31.85,4.3563,22.2
60,0.3793,0.8134,0.8195,85.35,30.0,4.3046,26.7
70,0.3717,0.813,0.8181,95.55,29.9,4.3457,31.1
80,0.3661,0.8126,0.8171,77.0,30.95,4.496,35.6
90,0.3611,0.8144,0.8173,68.2,29.25,4.7349,40.1
100,0.359,0.8105,0.8124,98.9,30.95,4.4928,44.5
