epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6356,0.8162,0.8273,80.0,29.4,3.5295,0.9
20,0.6174,0.8235,0.8348,66.2,26.8,3.2206,1.8
30,0.6093,0.8234,0.8318,76.4,31.2,3.2306,2.7
40,0.6017,0.8257,0.836,82.6,25.8,2.9073,3.6
50,0.5998,0.8242,0.8342,72.4,30.4,3.0258,4.4
60,0.5945,0.8244,0.8348,64.2,28.0,2.9928,5.3
70,0.5884,0.8272,0.8402,56.4,26.8,2.7545,6.2
80,0.5849,0.8247,0.8336,56.8,30.6,3.2525,7.0
90,0.5857,0.8234,0.8333,66.8,28.8,3.1121,7.9
100,0.584,0.8246,0.8338,60.2,29.0,3.2063,8.8
