epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.4241,0.7721,0.813,122.8,20.6,7.1052,0.8
20,1.3676,0.7522,0.7818,170.0,16.8,9.8718,1.5
30,1.3371,0.7557,0.798,134.6,20.0,8.7954,2.2
40,1.3222,0.7502,0.7879,166.6,17.4,9.1971,2.9
50,1.3154,0.7743,0.8155,108.2,24.4,7.1653,3.7
60,1.2892,0.7634,0.804,130.0,19.4,7.9541,4.4
70,1.282,0.7646,0.8029,133.2,23.6,8.0463,5.1
80,1.275,0.7579,0.793,150.2,18.6,8.6867,5.8
90,1.2705,0.76,0.7977,136.8,20.2,8.6215,6.5
100,1.2534,0.7642,0.8005,143.2,18.2,8.1733,7.3
