epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.4164,0.7713,0.8108,137.0,22.2,7.7067,0.9
20,1.3549,0.7629,0.8006,124.2,18.6,8.7519,1.7
30,1.3275,0.7652,0.7985,141.6,20.2,8.4947,2.5
40,1.3122,0.771,0.8072,123.6,24.4,7.8731,3.3
50,1.2991,0.757,0.7857,160.2,19.4,9.7138,4.2
60,1.291,0.7601,0.7977,143.0,19.2,8.6354,5.0
70,1.2746,0.7501,0.7785,197.8,19.8,9.8793,5.8
80,1.2745,0.7549,0.7874,155.0,19.8,9.6448,6.6
90,1.2597,0.766,0.8038,132.6,19.8,8.1113,7.4
100,1.2506,0.7656,0.7997,128.6,19.8,8.3262,8.2
