epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.4667,0.8092,0.8496,49.0,31.4,3.6551,1.1
20,0.4504,0.81,0.8518,37.6,26.4,3.6814,2.2
30,0.444,0.8106,0.8501,48.6,28.4,3.6013,3.3
40,0.4413,0.8112,0.8528,37.2,26.8,3.7033,4.3
50,0.4323,0.8118,0.852,40.4,26.8,3.7427,5.4
60,0.4323,0.813,0.8537,38.0,28.0,3.7701,6.5
70,0.4308,0.8107,0.855,41.6,29.2,3.3224,7.6
80,0.4257,0.8086,0.8557,41.4,27.2,3.5951,8.7
90,0.4289,0.8112,0.857,41.4,26.8,3.2308,9.7
100,0.426,0.8078,0.8569,40.4,28.0,3.4182,10.8
