epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.1222,0.8029,0.8374,82.4,27.6,3.9812,1.0
20,1.091,0.786,0.8141,118.8,23.2,7.0554,2.0
30,1.0724,0.7995,0.8336,84.4,23.2,4.8889,2.9
40,1.0425,0.8065,0.8402,60.6,25.6,3.7121,4.0
50,1.0405,0.7968,0.8304,95.2,22.4,5.0371,5.0
60,1.0436,0.7967,0.8307,90.4,22.2,4.9912,5.9
70,1.0323,0.8009,0.8355,94.2,23.8,4.5754,6.9
80,1.026,0.7972,0.8354,80.8,22.4,4.7312,7.9
90,1.0167,0.7937,0.8243,108.6,24.6,5.5839,8.9
100,1.0109,0.7947,0.8275,96.4,24.2,5.4919,9.8
