epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.1494,0.7579,0.7743,249.4,26.4,9.8423,0.6
20,1.004,0.8002,0.8287,99.8,29.0,5.0547,1.2
30,0.9447,0.7753,0.8028,157.6,27.6,7.4313,1.8
40,0.8933,0.7988,0.8268,106.4,31.2,5.0604,2.4
50,0.8792,0.7825,0.8072,156.8,26.4,7.0171,3.0
60,0.8547,0.7979,0.8204,119.4,27.4,5.0646,3.6
70,0.8318,0.7982,0.8265,101.2,31.0,4.7902,4.2
80,0.8238,0.793,0.8172,114.4,28.8,5.5918,4.8
90,0.8045,0.8023,0.8242,104.8,30.2,4.6353,5.4
100,0.793,0.8022,0.8234,98.4,33.8,4.5454,6.0
