epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6491,0.8212,0.8392,59.0,28.8,3.2847,1.1
20,0.6276,0.8191,0.8426,53.8,27.8,3.1981,2.1
30,0.6173,0.8239,0.8368,58.4,27.8,3.1657,3.1
40,0.6113,0.8259,0.8373,50.2,30.6,3.5193,4.1
50,0.6126,0.8273,0.8426,46.8,29.8,3.1855,5.1
60,0.6017,0.8239,0.8401,52.6,29.0,3.1665,6.1
70,0.595,0.8271,0.842,52.8,28.6,3.1314,7.2
80,0.5983,0.8227,0.8379,57.4,24.6,2.9456,8.2
90,0.5918,0.8264,0.8439,52.6,26.4,2.7545,9.2
100,0.5933,0.8271,0.8447,42.0,28.2,3.1314,10.2
