epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6264,0.8194,0.8312,53.0,32.0,4.2874,1.1
20,0.6114,0.8225,0.8359,48.4,29.4,3.2504,2.2
30,0.5926,0.8251,0.837,47.4,30.4,3.3968,3.2
40,0.5865,0.8276,0.8376,46.4,27.4,3.2971,4.4
50,0.5812,0.8259,0.8369,47.6,31.8,3.1657,5.6
60,0.5796,0.8236,0.8349,51.4,26.2,3.0129,6.9
70,0.5791,0.8259,0.8403,51.8,28.2,3.1512,8.1
80,0.5772,0.8231,0.8364,47.6,30.0,3.176,9.3
90,0.5715,0.8251,0.8374,51.0,28.6,2.8601,10.5
100,0.5697,0.8252,0.8393,46.6,27.4,2.9786,11.8
