epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5247,0.8158,0.8239,74.95,29.9,4.5588,1.0
20,0.4971,0.8187,0.8301,67.2,25.4,4.0644,2.0
30,0.4837,0.8169,0.825,72.7,29.95,4.2237,3.0
40,0.4694,0.8162,0.8238,78.6,29.05,4.1266,4.0
50,0.4677,0.815,0.8212,79.2,27.8,4.1983,5.0
60,0.4619,0.8137,0.8223,77.85,27.25,4.4031,6.0
70,0.451,0.8134,0.8189,77.9,28.3,4.4909,6.9
80,0.4492,0.8139,0.818,70.85,28.4,4.447,7.9
90,0.445,0.8129,0.8206,77.2,27.55,4.2719,8.9
100,0.4446,0.8125,0.818,81.05,26.75,4.3026,9.8
