epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7881,0.8191,0.8364,86.2,29.4,3.2525,0.9
20,0.7696,0.8178,0.8376,70.0,26.8,3.3465,1.7
30,0.7535,0.8184,0.8353,72.2,26.4,3.1366,2.5
40,0.7503,0.8229,0.8419,68.6,27.2,2.9443,3.3
50,0.7374,0.8239,0.8415,64.8,29.0,2.7073,4.1
60,0.7347,0.8253,0.8443,61.2,28.0,3.0971,5.0
70,0.7319,0.8169,0.8392,68.4,29.0,3.134,5.8
80,0.7269,0.8214,0.8389,70.6,26.2,3.0876,6.6
90,0.7343,0.8212,0.8419,66.6,27.8,2.9989,7.4
100,0.7256,0.8182,0.8379,70.2,26.2,3.2254,8.2
