epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6964,0.8177,0.843,54.8,25.8,3.2714,1.1
20,0.6709,0.8172,0.8479,47.2,28.8,3.211,2.1
30,0.6606,0.8232,0.8415,55.0,27.0,3.0971,3.1
40,0.6557,0.8258,0.8422,49.4,27.2,3.2084,4.1
50,0.6557,0.8255,0.8469,45.8,25.4,2.8799,5.1
60,0.6431,0.8204,0.8439,57.6,25.6,3.0506,6.1
70,0.6374,0.8242,0.8475,44.6,23.4,2.8032,7.2
80,0.6401,0.8214,0.8436,49.6,27.2,2.7663,8.2
90,0.6333,0.8235,0.8487,47.6,28.0,2.7319,9.2
100,0.6364,0.8246,0.8503,45.2,26.8,2.7559,10.2
