epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.4184,0.7691,0.809,119.6,21.8,7.1212,0.7
20,1.3592,0.7391,0.7651,193.0,19.4,11.2268,1.4
30,1.3484,0.751,0.7898,133.6,20.0,9.6433,2.1
40,1.311,0.759,0.7948,140.4,16.6,8.8343,2.8
50,1.2921,0.7652,0.8065,119.4,18.2,7.9281,3.4
60,1.2953,0.7483,0.781,166.0,14.6,9.7549,4.1
70,1.2727,0.768,0.808,136.6,20.8,7.7131,4.8
80,1.2743,0.7689,0.8089,112.6,19.8,7.6822,5.6
90,1.2521,0.7624,0.799,141.2,21.2,8.6032,6.2
100,1.2557,0.7603,0.7986,145.8,18.8,8.5555,6.9
