epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6972,0.8137,0.8368,68.8,30.0,3.1416,1.0
20,0.6752,0.824,0.8428,50.8,30.2,3.1786,2.0
30,0.6596,0.822,0.8389,52.8,27.2,3.0603,3.0
40,0.6551,0.8231,0.8441,55.6,25.4,2.8504,4.1
50,0.6503,0.8249,0.8424,52.2,27.0,2.8271,5.1
60,0.6412,0.8219,0.8439,49.2,26.0,2.9689,6.2
70,0.6399,0.8188,0.8409,53.0,26.8,3.0926,7.2
80,0.6379,0.8214,0.839,47.6,26.6,3.0614,8.2
90,0.6383,0.8213,0.8437,49.4,28.0,3.0472,9.2
100,0.6305,0.8203,0.8387,57.2,26.8,2.9786,10.2
