epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5812,0.8219,0.8326,101.0,30.2,2.9786,0.7
20,0.5363,0.8155,0.8228,88.0,35.0,3.3446,1.4
30,0.5105,0.8177,0.8237,80.2,28.6,3.4163,2.0
40,0.4923,0.8162,0.8229,89.8,31.8,3.6008,2.7
50,0.4791,0.8118,0.8149,80.4,33.6,4.2628,3.3
60,0.4723,0.814,0.8184,91.4,31.4,3.6008,4.0
70,0.4615,0.8102,0.8127,103.8,29.6,3.6105,4.6
80,0.4547,0.811,0.8144,102.6,32.8,3.505,5.3
90,0.4511,0.8094,0.8132,92.6,32.6,3.8718,6.0
100,0.4442,0.8109,0.8134,88.2,31.6,3.6105,6.6
