epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.4656,0.8166,0.8394,46.4,32.6,4.195,1.0
20,0.4513,0.8124,0.8485,49.4,31.0,3.5643,2.1
30,0.4472,0.8107,0.854,38.6,27.4,3.4129,3.2
40,0.4356,0.8145,0.8473,34.6,31.4,4.0325,4.2
50,0.4319,0.8133,0.8526,40.2,29.0,3.3968,5.3
60,0.4334,0.8145,0.8551,32.0,27.4,3.4788,6.4
70,0.4307,0.8129,0.8549,37.6,26.6,3.362,7.5
80,0.4267,0.8128,0.8559,37.0,28.6,3.3981,8.6
90,0.4274,0.811,0.8539,42.6,27.6,3.2868,9.6
100,0.4242,0.8104,0.8528,40.8,28.6,3.3643,10.7
