epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7027,0.8215,0.8367,82.0,27.6,2.9665,0.9
20,0.6877,0.819,0.833,66.8,31.8,3.1981,1.7
30,0.6835,0.8192,0.8319,92.0,26.0,3.2404,2.6
40,0.6706,0.8215,0.8399,60.8,26.6,2.9928,3.4
50,0.6566,0.8225,0.839,68.8,27.8,3.0627,4.3
60,0.6637,0.8238,0.8381,71.2,29.2,3.0182,5.2
70,0.6613,0.8226,0.8388,58.2,28.6,3.0271,6.0
80,0.6502,0.8231,0.8382,65.4,29.4,2.9443,6.9
90,0.6493,0.8223,0.838,61.8,27.8,2.7793,7.7
100,0.6466,0.8236,0.8388,66.6,27.2,2.7073,8.6
