epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.563,0.8193,0.8332,63.45,25.95,4.2632,1.0
20,0.5442,0.8164,0.8314,64.0,24.6,3.8271,1.9
30,0.5373,0.8212,0.8324,62.7,27.95,3.8109,2.9
40,0.5295,0.8208,0.8318,63.5,28.5,3.8048,3.9
50,0.5346,0.8205,0.8314,64.75,27.1,3.6789,4.9
60,0.5222,0.8222,0.8349,52.2,28.25,3.7854,5.9
70,0.518,0.8232,0.8352,57.05,27.2,3.6608,6.9
80,0.5172,0.8218,0.8313,60.0,27.5,3.6075,7.9
90,0.515,0.8215,0.8322,56.15,28.3,3.9316,8.9
100,0.5131,0.8221,0.834,54.45,28.8,3.6797,9.9
