epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5259,0.815,0.8246,80.4,30.95,4.299,1.0
20,0.4994,0.8185,0.8302,66.35,25.75,4.2368,2.0
30,0.4863,0.8141,0.8228,77.4,28.0,4.4106,3.0
40,0.4695,0.817,0.8256,75.0,27.5,4.1011,4.0
50,0.4673,0.8135,0.8186,82.75,27.05,4.3346,5.0
60,0.4595,0.814,0.8221,73.85,28.6,4.2858,6.0
70,0.4502,0.8131,0.8161,80.25,27.85,4.4845,7.0
80,0.4494,0.8157,0.8231,57.0,27.8,4.5409,8.0
90,0.4444,0.8145,0.8199,65.5,27.55,4.3029,9.0
100,0.4422,0.8109,0.8162,92.25,25.9,4.4958,10.0
