run,config,image,min_size,dice,cldice,b0_pred,b0_gt,betti0_err,n,on,off,off_px,median_off
B_cldice_s0,B_cldice,16,5,0.8340704286236824,0.8681927124969555,40,2,38,72,24,48,400.0,4.0
B_cldice_s0,B_cldice,16,10,0.8344265024138505,0.8701115738253392,28,2,26,72,24,48,400.0,4.0
B_cldice_s0,B_cldice,16,20,0.8350716753166564,0.8725250507379022,17,2,15,72,24,48,400.0,4.0
B_cldice_s0,B_cldice,16,50,0.8349563465413029,0.8735417345607824,4,2,2,72,24,48,400.0,4.0
B_cldice_s0,B_cldice,16,100,0.8346122778675282,0.8722893694406827,2,2,0,72,24,48,400.0,4.0
B_cldice_s0,B_cldice,17,0,0.813072615441109,0.8354458075534235,74,1,73,74,43,31,289.0,5.0
B_cldice_s0,B_cldice,17,2,0.8130382884950876,0.8354755101412235,64,1,63,74,43,31,289.0,5.0
B_cldice_s0,B_cldice,17,5,0.8131500606416995,0.8362249512588389,48,1,47,74,43,31,289.0,5.0
B_cldice_s0,B_cldice,17,10,0.812744014732965,0.8361294781965212,30,1,29,74,43,31,289.0,5.0
B_cldice_s0,B_cldice,17,20,0.8134172681792169,0.8377837145867638,20,1,19,74,43,31,289.0,5.0
B_cldice_s0,B_cldice,17,50,0.8122067475981232,0.8371239713412514,7,1,6,74,43,31,289.0,5.0
B_cldice_s0,B_cldice,17,100,0.8099572034611,0.8315184023842062,4,1,3,74,43,31,289.0,5.0
B_cldice_s0,B_cldice,18,0,0.8180237098033648,0.8698530041024258,62,3,59,62,20,42,376.0,7.0
B_cldice_s0,B_cldice,18,2,0.8180833880615559,0.8701751661838065,53,3,50,62,20,42,376.0,7.0
B_cldice_s0,B_cldice,18,5,0.8182996785479603,0.8710038675942232,42,3,39,62,20,42,376.0,7.0
B_cldice_s0,B_cldice,18,10,0.8198016982038913,0.8759304194258768,24,3,21,62,20,42,376.0,7.0
B_cldice_s0,B_cldice,18,20,0.8202904756806909,0.8780091495783222,14,3,11,62,20,42,376.0,7.0
B_cldice_s0,B_cldice,18,50,0.8197144701915489,0.8780577410749818,5,3,2,62,20,42,376.0,7.0
B_cldice_s0,B_cldice,18,100,0.8185093122951115,0.8748813163920184,2,3,1,62,20,42,376.0,7.0
B_cldice_s0,B_cldice,19,0,0.841403567540407,0.8721390102572729,80,5,75,80,28,52,556.0,4.0
B_cldice_s0,B_cldice,19,2,0.841486296321115,0.8724713267767328,67,5,62,80,28,52,556.0,4.0
B_cldice_s0,B_cldice,19,5,0.8421970649895179,0.8750911600828936,43,5,38,80,28,52,556.0,4.0
B_cldice_s0,B_cldice,19,10,0.8427254872337211,0.8767235996772338,34,5,29,80,28,52,556.0,4.0
B_cldice_s0,B_cldice,19,20,0.8436527560512018,0.8784179879633434,25,5,20,80,28,52,556.0,4.0
B_cldice_s0,B_cldice,19,50,0.8470528369095073,0.8851000367316967,10,5,5,80,28,52,556.0,4.0
B_cldice_s0,B_cldice,19,100,0.8454492634744865,0.8808883338536788,4,5,1,80,28,52,556.0,4.0
B_cldice_s0,B_cldice,20,0,0.8041569745629173,0.8435843096193644,83,3,80,83,22,61,611.0,4.0
B_cldice_s0,B_cldice,20,2,0.8043237562632537,0.8443659516973755,62,3,59,83,22,61,611.0,4.0
B_cldice_s0,B_cldice,20,5,0.8046508133288253,0.8459557364662432,43,3,40,83,22,61,611.0,4.0
B_cldice_s0,B_cldice,20,10,0.805471925334939,0.8485811964745382,30,3,27,83,22,61,611.0,4.0
B_cldice_s0,B_cldice,20,20,0.8069665635142275,0.8524649444980148,18,3,15,83,22,61,611.0,4.0
B_cldice_s0,B_cldice,20,50,0.8097447795823666,0.859068064490478,6,3,3,83,22,61,611.0,4.0
B_cldice_s0,B_cldice,20,100,0.8092858232870441,0.858558965367202,4,3,1,83,22,61,611.0,4.0
C_boundary_s0,C_boundary,01,0,0.8241099071207431,0.8577354838264585,86,9,77,86,50,36,134.0,2.0
C_boundary_s0,C_boundary,01,2,0.8240740740740741,0.8578641854616951,62,9,53,86,50,36,134.0,2.0
C_boundary_s0,C_boundary,01,5,0.8243540051679586,0.8588277756350557,36,9,27,86,50,36,134.0,2.0
C_boundary_s0,C_boundary,01,10,0.8244992968333252,0.8591484491281618,28,9,19,86,50,36,134.0,2.0
C_boundary_s0,C_boundary,01,20,0.8250016209557155,0.8602810536983606,16,9,7,86,50,36,134.0,2.0
C_boundary_s0,C_boundary,01,50,0.8252315003173467,0.8604204757821919,8,9,1,86,50,36,134.0,2.0
C_boundary_s0,C_boundary,01,100,0.8229966979435708,0.8556684817401501,3,9,6,86,50,36,134.0,2.0
C_boundary_s0,C_boundary,02,0,0.8521619485347932,0.8485598227107306,98,4,94,98,45,53,227.0,2.0
C_boundary_s0,C_boundary,02,2,0.8522564207690281,0.849110276117196,74,4,70,98,45,53,227.0,2.0
C_boundary_s0,C_boundary,02,5,0.852799319777755,0.8510120335772546,43,4,39,98,45,53,227.0,2.0
C_boundary_s0,C_boundary,02,10,0.8528543523917226,0.8509511493093903,25,4,21,98,45,53,227.0,2.0
C_boundary_s0,C_boundary,02,20,0.8537715723344466,0.8530879629873155,17,4,13,98,45,53,227.0,2.0
C_boundary_s0,C_boundary,02,50,0.8538627688848123,0.8512320297105241,5,4,1,98,45,53,227.0,2.0
C_boundary_s0,C_boundary,02,100,0.8538627688848123,0.8512320297105241,5,4,1,98,45,53,227.0,2.0
C_boundary_s0,C_boundary,03,0,0.7943403490759754,0.7766689265632817,97,1,96,97,60,37,177.0,3.0
C_boundary_s0,C_boundary,03,2,0.7943640273453798,0.7768268456246731,75,1,74,97,60,37,177.0,3.0
C_boundary_s0,C_boundary,03,5,0.7942872748887496,0.7764831052645685,51,1,50,97,60,37,177.0,3.0
C_boundary_s0,C_boundary,03,10,0.7945143740141004,0.7770225680265643,34,1,33,97,60,37,177.0,3.0
C_boundary_s0,C_boundary,03,20,0.7943861913211808,0.7758746363622776,24,1,23,97,60,37,177.0,3.0
C_boundary_s0,C_boundary,03,50,0.7933331167354365,0.7703935191803222,10,1,9,97,60,37,177.0,3.0
C_boundary_s0,C_boundary,03,100,0.7920840539041342,0.7663943461543229,6,1,5,97,60,37,177.0,3.0
C_boundary_s0,C_boundary,04,0,0.827631690200389,0.7986573610911271,62,1,61,62,41,21,101.0,3.0
C_boundary_s0,C_boundary,04,2,0.8276305329567174,0.7987289539869359,50,1,49,62,41,21,101.0,3.0
C_boundary_s0,C_boundary,04,5,0.8276293964320774,0.7988320177712633,36,1,35,62,41,21,101.0,3.0
C_boundary_s0,C_boundary,04,10,0.8276773909211106,0.7984473815982451,24,1,23,62,41,21,101.0,3.0
C_boundary_s0,C_boundary,04,20,0.8276553446723192,0.7971476001281685,13,1,12,62,41,21,101.0,3.0
C_boundary_s0,C_boundary,04,50,0.8262668399097313,0.7912233845190408,2,1,1,62,41,21,101.0,3.0
C_boundary_s0,C_boundary,04,100,0.8262668399097313,0.7912233845190408,2,1,1,62,41,21,101.0,3.0
C_boundary_s0,C_boundary,05,0,0.805376325485651,0.7792274049479329,82,2,80,82,54,28,138.0,2.5
C_boundary_s0,C_boundary,05,2,0.8053363787375415,0.7791532945884987,65,2,63,82,54,28,138.0,2.5
C_boundary_s0,C_boundary,05,5,0.8053203096586481,0.7791603480224208,47,2,45,82,54,28,138.0,2.5
C_boundary_s0,C_boundary,05,10,0.805247540215524,0.7792915383037863,30,2,28,82,54,28,138.0,2.5
C_boundary_s0,C_boundary,05,20,0.8051563967850806,0.7785271960704161,20,2,18,82,54,28,138.0,2.5
C_boundary_s0,C_boundary,05,50,0.8044209346318223,0.7753381778689347,7,2,5,82,54,28,138.0,2.5
C_boundary_s0,C_boundary,05,100,0.8028944581715496,0.7685222196234115,1,2,1,82,54,28,138.0,2.5
C_boundary_s0,C_boundary,06,0,0.7976894279470804,0.7695710108573183,105,4,101,105,75,30,128.0,3.0
C_boundary_s0,C_boundary,06,2,0.7975803172021146,0.7692027474982921,88,4,84,105,75,30,128.0,3.0
C_boundary_s0,C_boundary,06,5,0.7972991313789359,0.7688693528609356,60,4,56,105,75,30,128.0,3.0
C_boundary_s0,C_boundary,06,10,0.797408515848184,0.7689929634055203,39,4,35,105,75,30,128.0,3.0
C_boundary_s0,C_boundary,06,20,0.7963803995219395,0.7655753539484783,22,4,18,105,75,30,128.0,3.0
C_boundary_s0,C_boundary,06,50,0.794961991866431,0.7600728239454736,11,4,7,105,75,30,128.0,3.0
C_boundary_s0,C_boundary,06,100,0.7913562105627107,0.7506438353639572,4,4,0,105,75,30,128.0,3.0
C_boundary_s0,C_boundary,07,0,0.8096758826331669,0.7932348582434615,82,2,80,82,49,33,161.0,2.0
C_boundary_s0,C_boundary,07,2,0.8097633292741039,0.7936250133693027,66,2,64,82,49,33,161.0,2.0
C_boundary_s0,C_boundary,07,5,0.8098703500900837,0.7944692274213379,48,2,46,82,49,33,161.0,2.0
C_boundary_s0,C_boundary,07,10,0.8101216510544862,0.7946727799633616,27,2,25,82,49,33,161.0,2.0
C_boundary_s0,C_boundary,07,20,0.8101167039125963,0.7941308427927208,20,2,18,82,49,33,161.0,2.0
C_boundary_s0,C_boundary,07,50,0.809700958649306,0.78983482566754,5,2,3,82,49,33,161.0,2.0
C_boundary_s0,C_boundary,07,100,0.8084525754501876,0.7861728489081544,2,2,0,82,49,33,161.0,2.0
C_boundary_s0,C_boundary,08,0,0.7908592459065645,0.7744039945202403,89,3,86,89,50,39,236.0,4.0
C_boundary_s0,C_boundary,08,2,0.79092394673078,0.7747108982156623,72,3,69,89,50,39,236.0,4.0
C_boundary_s0,C_boundary,08,5,0.790796553410844,0.7744775544808722,46,3,43,89,50,39,236.0,4.0
C_boundary_s0,C_boundary,08,10,0.7912071338348132,0.7760076877866876,30,3,27,89,50,39,236.0,4.0
C_boundary_s0,C_boundary,08,20,0.7914995079857694,0.7765523070183945,16,3,13,89,50,39,236.0,4.0
C_boundary_s0,C_boundary,08,50,0.791584384019444,0.7756114713184894,10,3,7,89,50,39,236.0,4.0
C_boundary_s0,C_boundary,08,100,0.7875308571100522,0.7638229432886146,4,3,1,89,50,39,236.0,4.0
C_boundary_s0,C_boundary,09,0,0.7873748789150791,0.7880881846408363,65,3,62,65,47,18,38.0,1.0
C_boundary_s0,C_boundary,09,2,0.7874432219642676,0.7884821520112433,48,3,45,65,47,18,38.0,1.0
C_boundary_s0,C_boundary,09,5,0.7873977582550742,0.7884688827381789,40,3,37,65,47,18,38.0,1.0
C_boundary_s0,C_boundary,09,10,0.7870993832777272,0.7881052798227958,31,3,28,65,47,18,38.0,1.0
C_boundary_s0,C_boundary,09,20,0.7869323935674647,0.7876035053286443,25,3,22,65,47,18,38.0,1.0
C_boundary_s0,C_boundary,09,50,0.7831162999550966,0.7778971020515372,12,3,9,65,47,18,38.0,1.0
C_boundary_s0,C_boundary,09,100,0.7765953058614858,0.7655696379111201,5,3,2,65,47,18,38.0,1.0
C_boundary_s0,C_boundary,10,0,0.8046772373216896,0.779788942407399,80,3,77,80,45,35,105.0,2.0
C_boundary_s0,C_boundary,10,2,0.8048116961228833,0.7802499034277545,66,3,63,80,45,35,105.0,2.0
C_boundary_s0,C_boundary,10,5,0.8053136695445956,0.781788067848962,45,3,42,80,45,35,105.0,2.0
C_boundary_s0,C_boundary,10,10,0.8056808688387636,0.7825738238743699,28,3,25,80,45,35,105.0,2.0
C_boundary_s0,C_boundary,10,20,0.8054526155049442,0.7813721598907222,15,3,12,80,45,35,105.0,2.0
C_boundary_s0,C_boundary,10,50,0.8047980507918658,0.7775447552602469,4,3,1,80,45,35,105.0,2.0
C_boundary_s0,C_boundary,10,100,0.8047819232790331,0.7770914696866182,3,3,0,80,45,35,105.0,2.0
C_boundary_s0,C_boundary,11,0,0.8108044469112131,0.781610609136332,80,3,77,80,53,27,194.0,3.0
C_boundary_s0,C_boundary,11,2,0.8107735271356953,0.7815819249145047,65,3,62,80,53,27,194.0,3.0
C_boundary_s0,C_boundary,11,5,0.8107498274033037,0.7816567832394575,44,3,41,80,53,27,194.0,3.0
C_boundary_s0,C_boundary,11,10,0.8104789055515258,0.7807444055551842,28,3,25,80,53,27,194.0,3.0
C_boundary_s0,C_boundary,11,20,0.8108619611686578,0.7810539493765676,20,3,17,80,53,27,194.0,3.0
C_boundary_s0,C_boundary,11,50,0.8105962521294718,0.7763708588057973,4,3,1,80,53,27,194.0,3.0
C_boundary_s0,C_boundary,11,100,0.8099508934661028,0.7749144067562304,3,3,0,80,53,27,194.0,3.0
C_boundary_s0,C_boundary,12,0,0.8218759981545232,0.8394460177018123,61,1,60,61,30,31,203.0,2.0
C_boundary_s0,C_boundary,12,2,0.8219528213138323,0.8398184058320564,46,1,45,61,30,31,203.0,2.0
C_boundary_s0,C_boundary,12,5,0.8222506393861893,0.8408507621410848,32,1,31,61,30,31,203.0,2.0
C_boundary_s0,C_boundary,12,10,0.8224063144421532,0.8412648313706775,25,1,24,61,30,31,203.0,2.0
C_boundary_s0,C_boundary,12,20,0.8223353869164204,0.8408816565421176,18,1,17,61,30,31,203.0,2.0
C_boundary_s0,C_boundary,12,50,0.8231505501386528,0.8406500225844296,9,1,8,61,30,31,203.0,2.0
C_boundary_s0,C_boundary,12,100,0.8206660666066606,0.8347838653406608,4,1,3,61,30,31,203.0,2.0
C_boundary_s0,C_boundary,13,0,0.813638998003735,0.7927782111638156,79,6,73,79,52,27,174.0,3.0
C_boundary_s0,C_boundary,13,2,0.8136171857386711,0.7928334420491601,61,6,55,79,52,27,174.0,3.0
C_boundary_s0,C_boundary,13,5,0.8136008379663202,0.79303556683906,46,6,40,79,52,27,174.0,3.0
C_boundary_s0,C_boundary,13,10,0.8136938564790914,0.7934699941950585,36,6,30,79,52,27,174.0,3.0
C_boundary_s0,C_boundary,13,20,0.8144168055802813,0.794560748150774,22,6,16,79,52,27,174.0,3.0
C_boundary_s0,C_boundary,13,50,0.8134333224649495,0.789692790681708,6,6,0,79,52,27,174.0,3.0
C_boundary_s0,C_boundary,13,100,0.8121858988000721,0.7852073571625336,2,6,4,79,52,27,174.0,3.0
C_boundary_s0,C_boundary,14,0,0.8198191707791506,0.8321567018650977,94,1,93,94,36,58,528.0,3.0
C_boundary_s0,C_boundary,14,2,0.8199556780714556,0.832689384531051,75,1,74,94,36,58,528.0,3.0
C_boundary_s0,C_boundary,14,5,0.8206386433339347,0.8351275530991981,47,1,46,94,36,58,528.0,3.0
C_boundary_s0,C_boundary,14,10,0.8213427740548742,0.8367121949814235,38,1,37,94,36,58,528.0,3.0
C_boundary_s0,C_boundary,14,20,0.8213120695904313,0.8360147520056354,26,1,25,94,36,58,528.0,3.0
C_boundary_s0,C_boundary,14,50,0.8234798534798535,0.8383666022753744,6,1,5,94,36,58,528.0,3.0
C_boundary_s0,C_boundary,14,100,0.8220282810428634,0.8334820623208465,2,1,1,94,36,58,528.0,3.0
C_boundary_s0,C_boundary,15,0,0.7960709857408556,0.829873929783713,90,2,88,90,19,71,761.0,4.0
C_boundary_s0,C_boundary,15,2,0.7963486956858793,0.8309240244825186,72,2,70,90,19,71,761.0,4.0
C_boundary_s0,C_boundary,15,5,0.7970272053401638,0.8330870277741629,48,2,46,90,19,71,761.0,4.0
C_boundary_s0,C_boundary,15,10,0.7979320933667619,0.8346340621591506,35,2,33,90,19,71,761.0,4.0
C_boundary_s0,C_boundary,15,20,0.7996022461394479,0.8386809242756117,22,2,20,90,19,71,761.0,4.0
C_boundary_s0,C_boundary,15,50,0.8033485959085818,0.8444251316859281,9,2,7,90,19,71,761.0,4.0
C_boundary_s0,C_boundary,15,100,0.8052010020279137,0.8408078184381237,1,2,1,90,19,71,761.0,4.0
C_boundary_s0,C_boundary,16,0,0.8336112936102829,0.8663682660173943,79,2,77,79,33,46,372.0,4.0
C_boundary_s0,C_boundary,16,2,0.8336085740285127,0.8665754077869071,60,2,58,79,33,46,372.0,4.0
C_boundary_s0,C_boundary,16,5,0.8338757820536603,0.8677354453270717,43,2,41,79,33,46,372.0,4.0
C_boundary_s0,C_boundary,16,10,0.8347347448755614,0.8705502584527427,32,2,30,79,33,46,372.0,4.0
C_boundary_s0,C_boundary,16,20,0.8347187187865039,0.8715997214879722,21,2,19,79,33,46,372.0,4.0
C_boundary_s0,C_boundary,16,50,0.8336404586404587,0.8705841828371166,5,2,3,79,33,46,372.0,4.0
C_boundary_s0,C_boundary,16,100,0.8307771311194796,0.8648275291091398,2,2,0,79,33,46,372.0,4.0
C_boundary_s0,C_boundary,17,0,0.8096530585867538,0.8285005029395109,87,1,86,87,41,46,255.0,3.0
C_boundary_s0,C_boundary,17,2,0.8096874307248947,0.8290820031626754,60,1,59,87,41,46,255.0,3.0
C_boundary_s0,C_boundary,17,5,0.8099702298404245,0.8300146130163931,44,1,43,87,41,46,255.0,3.0
C_boundary_s0,C_boundary,17,10,0.8100468631337174,0.830826209147037,31,1,30,87,41,46,255.0,3.0
C_boundary_s0,C_boundary,17,20,0.8109424074039658,0.8335936976720708,17,1,16,87,41,46,255.0,3.0
C_boundary_s0,C_boundary,17,50,0.80953180690067,0.8310102033711011,9,1,8,87,41,46,255.0,3.0
C_boundary_s0,C_boundary,17,100,0.8049834636199639,0.8228188634754844,4,1,3,87,41,46,255.0,3.0
C_boundary_s0,C_boundary,18,0,0.8192576364322014,0.8762266613238983,64,3,61,64,27,37,274.0,3.0
C_boundary_s0,C_boundary,18,2,0.819297016721447,0.8764776198698366,54,3,51,64,27,37,274.0,3.0
C_boundary_s0,C_boundary,18,5,0.8195158795813401,0.8778970472829912,28,3,25,64,27,37,274.0,3.0
C_boundary_s0,C_boundary,18,10,0.8197630451222586,0.8783782472429883,18,3,15,64,27,37,274.0,3.0
C_boundary_s0,C_boundary,18,20,0.8197879858657244,0.878594500702381,13,3,10,64,27,37,274.0,3.0
C_boundary_s0,C_boundary,18,50,0.8195924878543978,0.878883940360098,3,3,0,64,27,37,274.0,3.0
C_boundary_s0,C_boundary,18,100,0.8188550477365957,0.8770017667924899,2,3,1,64,27,37,274.0,3.0
C_boundary_s0,C_boundary,19,0,0.8495852033183735,0.8805981720757882,90,5,85,90,34,56,532.0,3.0
C_boundary_s0,C_boundary,19,2,0.8497083283729315,0.8811687130560601,65,5,60,90,34,56,532.0,3.0
C_boundary_s0,C_boundary,19,5,0.850007660487207,0.882269873221562,45,5,40,90,34,56,532.0,3.0
C_boundary_s0,C_boundary,19,10,0.8510935715381599,0.8855679715388787,33,5,28,90,34,56,532.0,3.0
C_boundary_s0,C_boundary,19,20,0.851570779065395,0.8866973512318526,21,5,16,90,34,56,532.0,3.0
C_boundary_s0,C_boundary,19,50,0.852256711697776,0.8882148169358995,11,5,6,90,34,56,532.0,3.0
C_boundary_s0,C_boundary,19,100,0.8508582945305442,0.8839651020600624,2,5,3,90,34,56,532.0,3.0
C_boundary_s0,C_boundary,20,0,0.80635369136486,0.8428605802041309,94,3,91,94,30,64,700.0,5.5
C_boundary_s0,C_boundary,20,2,0.8065082881368879,0.8434394399524676,79,3,76,94,30,64,700.0,5.5
C_boundary_s0,C_boundary,20,5,0.8069437540626314,0.8453380651623938,59,3,56,94,30,64,700.0,5.5
C_boundary_s0,C_boundary,20,10,0.8077313564354539,0.8475735612050858,44,3,41,94,30,64,700.0,5.5
C_boundary_s0,C_boundary,20,20,0.8090982627787836,0.852035648039448,23,3,20,94,30,64,700.0,5.5
C_boundary_s0,C_boundary,20,50,0.814154825685224,0.862643432032167,10,3,7,94,30,64,700.0,5.5
C_boundary_s0,C_boundary,20,100,0.8132880509036967,0.8598662642030972,6,3,3,94,30,64,700.0,5.5
D_blurpool_s0,D_blurpool,01,0,0.8162379919429811,0.849717552871009,71,9,62,71,45,26,112.0,2.0
D_blurpool_s0,D_blurpool,01,2,0.8162805872756933,0.8500194865823629,58,9,49,71,45,26,112.0,2.0
D_blurpool_s0,D_blurpool,01,5,0.8164098210787515,0.8505213656364209,42,9,33,71,45,26,112.0,2.0
D_blurpool_s0,D_blurpool,01,10,0.816569981207615,0.851178905348506,33,9,24,71,45,26,112.0,2.0
D_blurpool_s0,D_blurpool,01,20,0.8162342767295597,0.8502765611064288,23,9,14,71,45,26,112.0,2.0
D_blurpool_s0,D_blurpool,01,50,0.8168391903474649,0.8503093454139818,11,9,2,71,45,26,112.0,2.0
D_blurpool_s0,D_blurpool,01,100,0.8154880148324726,0.846491230893818,6,9,3,71,45,26,112.0,2.0
D_blurpool_s0,D_blurpool,02,0,0.8457279532267352,0.8441782376152984,84,4,80,84,44,40,222.0,3.0
D_blurpool_s0,D_blurpool,02,2,0.845834625551962,0.8446055392769914,66,4,62,84,44,40,222.0,3.0
D_blurpool_s0,D_blurpool,02,5,0.8460355939218352,0.8456282556200736,43,4,39,84,44,40,222.0,3.0
D_blurpool_s0,D_blurpool,02,10,0.8461435993073132,0.8461272942904244,29,4,25,84,44,40,222.0,3.0
D_blurpool_s0,D_blurpool,02,20,0.8469048608226007,0.8476105498020371,17,4,13,84,44,40,222.0,3.0
D_blurpool_s0,D_blurpool,02,50,0.8474510506208214,0.8460450254824761,5,4,1,84,44,40,222.0,3.0
D_blurpool_s0,D_blurpool,02,100,0.8476862792019383,0.8450975210609257,3,4,1,84,44,40,222.0,3.0
D_blurpool_s0,D_blurpool,03,0,0.7852760736196319,0.7688811747118819,83,1,82,83,46,37,241.0,2.0
D_blurpool_s0,D_blurpool,03,2,0.7853239912705314,0.7691252451947231,64,1,63,83,46,37,241.0,2.0
D_blurpool_s0,D_blurpool,03,5,0.7854679236606117,0.7696327897430019,44,1,43,83,46,37,241.0,2.0
D_blurpool_s0,D_blurpool,03,10,0.7855157783953561,0.769686441174888,33,1,32,83,46,37,241.0,2.0
D_blurpool_s0,D_blurpool,03,20,0.7851710085628021,0.7683348742745046,18,1,17,83,46,37,241.0,2.0
D_blurpool_s0,D_blurpool,03,50,0.7855416100937179,0.7681371594224748,10,1,9,83,46,37,241.0,2.0
D_blurpool_s0,D_blurpool,03,100,0.7854198524034306,0.7661328280253566,6,1,5,83,46,37,241.0,2.0
D_blurpool_s0,D_blurpool,04,0,0.8146238333419275,0.7858894045357305,71,1,70,71,39,32,152.0,2.0
D_blurpool_s0,D_blurpool,04,2,0.8147027473094247,0.7862501335837672,58,1,57,71,39,32,152.0,2.0
D_blurpool_s0,D_blurpool,04,5,0.8149435572687225,0.7868875658707349,38,1,37,71,39,32,152.0,2.0
D_blurpool_s0,D_blurpool,04,10,0.8151887393828713,0.7875237168159311,27,1,26,71,39,32,152.0,2.0
D_blurpool_s0,D_blurpool,04,20,0.815774920503249,0.7875973987973904,14,1,13,71,39,32,152.0,2.0
D_blurpool_s0,D_blurpool,04,50,0.815578107381386,0.7855925465767771,7,1,6,71,39,32,152.0,2.0
D_blurpool_s0,D_blurpool,04,100,0.8129155787641428,0.7813918041246456,4,1,3,71,39,32,152.0,2.0
D_blurpool_s0,D_blurpool,05,0,0.7981824536875218,0.769066881587696,81,2,79,81,52,29,156.0,4.0
D_blurpool_s0,D_blurpool,05,2,0.7981960880281075,0.7693004180843717,70,2,68,81,52,29,156.0,4.0
D_blurpool_s0,D_blurpool,05,5,0.7984740305193896,0.770217294904803,48,2,46,81,52,29,156.0,4.0
D_blurpool_s0,D_blurpool,05,10,0.7984716233743471,0.770143292953146,35,2,33,81,52,29,156.0,4.0
D_blurpool_s0,D_blurpool,05,20,0.7991983404240357,0.7711711463852542,22,2,20,81,52,29,156.0,4.0
D_blurpool_s0,D_blurpool,05,50,0.7979078684642977,0.7662906234208674,12,2,10,81,52,29,156.0,4.0
D_blurpool_s0,D_blurpool,05,100,0.7953443604734065,0.7590375008556766,4,2,2,81,52,29,156.0,4.0
D_blurpool_s0,D_blurpool,06,0,0.7896182789277,0.7577118456001376,109,4,105,109,66,43,174.0,2.0
D_blurpool_s0,D_blurpool,06,2,0.7896614712259078,0.7579017298706296,83,4,79,109,66,43,174.0,2.0
D_blurpool_s0,D_blurpool,06,5,0.7898415736673902,0.7585831684143971,59,4,55,109,66,43,174.0,2.0
D_blurpool_s0,D_blurpool,06,10,0.790128953812957,0.7590779111488849,42,4,38,109,66,43,174.0,2.0
D_blurpool_s0,D_blurpool,06,20,0.7903059470608457,0.7582874144520716,27,4,23,109,66,43,174.0,2.0
D_blurpool_s0,D_blurpool,06,50,0.7857130472475076,0.7461169480292241,10,4,6,109,66,43,174.0,2.0
D_blurpool_s0,D_blurpool,06,100,0.7821519561651485,0.7378564024150246,4,4,0,109,66,43,174.0,2.0
D_blurpool_s0,D_blurpool,07,0,0.8034163701067616,0.7913018899689986,100,2,98,100,51,49,222.0,2.0
D_blurpool_s0,D_blurpool,07,2,0.803624194524547,0.7921187721459096,78,2,76,100,51,49,222.0,2.0
D_blurpool_s0,D_blurpool,07,5,0.8041637702083667,0.7941426795993418,52,2,50,100,51,49,222.0,2.0
D_blurpool_s0,D_blurpool,07,10,0.8042348824338077,0.7942999729429094,38,2,36,100,51,49,222.0,2.0
D_blurpool_s0,D_blurpool,07,20,0.8037785226478338,0.792234539845216,22,2,20,100,51,49,222.0,2.0
D_blurpool_s0,D_blurpool,07,50,0.8026168359417356,0.7867274312809001,8,2,6,100,51,49,222.0,2.0
D_blurpool_s0,D_blurpool,07,100,0.7973120629370629,0.7755774199108301,2,2,0,100,51,49,222.0,2.0
D_blurpool_s0,D_blurpool,08,0,0.7822547208925408,0.7680021222856573,89,3,86,89,46,43,252.0,4.0
D_blurpool_s0,D_blurpool,08,2,0.7823021528484712,0.768173333300761,73,3,70,89,46,43,252.0,4.0
D_blurpool_s0,D_blurpool,08,5,0.7826201845944772,0.7691993150759376,52,3,49,89,46,43,252.0,4.0
D_blurpool_s0,D_blurpool,08,10,0.7833705483858759,0.771606390501176,32,3,29,89,46,43,252.0,4.0
D_blurpool_s0,D_blurpool,08,20,0.7837596950676047,0.7726474296622908,23,3,20,89,46,43,252.0,4.0
D_blurpool_s0,D_blurpool,08,50,0.7825505151880102,0.7669765761374941,10,3,7,89,46,43,252.0,4.0
D_blurpool_s0,D_blurpool,08,100,0.7803798564473609,0.7603512108650092,5,3,2,89,46,43,252.0,4.0
D_blurpool_s0,D_blurpool,09,0,0.7810816285193437,0.7797208500417689,79,3,76,79,54,25,118.0,2.0
D_blurpool_s0,D_blurpool,09,2,0.7810670070715052,0.7798429089632889,62,3,59,79,54,25,118.0,2.0
D_blurpool_s0,D_blurpool,09,5,0.7809635817990105,0.779725381361161,49,3,46,79,54,25,118.0,2.0
D_blurpool_s0,D_blurpool,09,10,0.7804095230356708,0.7793533893976384,35,3,32,79,54,25,118.0,2.0
D_blurpool_s0,D_blurpool,09,20,0.7804848262807595,0.7793893423645945,27,3,24,79,54,25,118.0,2.0
D_blurpool_s0,D_blurpool,09,50,0.7796756312872101,0.7755890138376834,14,3,11,79,54,25,118.0,2.0
D_blurpool_s0,D_blurpool,09,100,0.7747025725141706,0.7611764862888133,7,3,4,79,54,25,118.0,2.0
D_blurpool_s0,D_blurpool,10,0,0.802200457189585,0.7734553910858656,78,3,75,78,49,29,148.0,2.0
D_blurpool_s0,D_blurpool,10,2,0.8022680795686931,0.7737541366724205,61,3,58,78,49,29,148.0,2.0
D_blurpool_s0,D_blurpool,10,5,0.8026193399560962,0.7749997677932453,47,3,44,78,49,29,148.0,2.0
D_blurpool_s0,D_blurpool,10,10,0.8026372152794592,0.7748395272440929,38,3,35,78,49,29,148.0,2.0
D_blurpool_s0,D_blurpool,10,20,0.8029238016899723,0.7742425857439382,24,3,21,78,49,29,148.0,2.0
D_blurpool_s0,D_blurpool,10,50,0.8038328051908857,0.7734786686883512,8,3,5,78,49,29,148.0,2.0
D_blurpool_s0,D_blurpool,10,100,0.8031639102297241,0.7713433398134009,5,3,2,78,49,29,148.0,2.0
