run,config,image,component_multiple,hole_multiple,hole_area,dice,cldice,betti0_err,betti1_err
A_dice_s0,A_dice,01,0.0,0.0,0,0.82473,0.85907,87,20
A_dice_s0,A_dice,01,0.0,0.21,2,0.82481,0.85908,87,26
A_dice_s0,A_dice,01,0.0,0.52,4,0.82474,0.85881,87,30
A_dice_s0,A_dice,01,0.0,1.04,8,0.82462,0.85855,87,32
A_dice_s0,A_dice,01,0.0,2.08,17,0.82465,0.85841,87,34
A_dice_s0,A_dice,01,0.0,5.21,42,0.82424,0.85736,87,36
A_dice_s0,A_dice,01,0.0,10.42,83,0.82385,0.85453,87,41
A_dice_s0,A_dice,01,2.08,0.0,0,0.82535,0.86091,16,20
A_dice_s0,A_dice,01,2.08,0.21,2,0.82543,0.86093,16,26
A_dice_s0,A_dice,01,2.08,0.52,4,0.82536,0.86068,16,30
A_dice_s0,A_dice,01,2.08,1.04,8,0.82524,0.86044,16,32
A_dice_s0,A_dice,01,2.08,2.08,17,0.82527,0.86031,16,34
A_dice_s0,A_dice,01,2.08,5.21,42,0.82486,0.85928,16,36
A_dice_s0,A_dice,01,2.08,10.42,83,0.82447,0.85656,16,41
A_dice_s0,A_dice,02,0.0,0.0,0,0.8466,0.84529,95,19
A_dice_s0,A_dice,02,0.0,0.21,2,0.8466,0.84539,95,21
A_dice_s0,A_dice,02,0.0,0.52,4,0.8466,0.84557,95,23
A_dice_s0,A_dice,02,0.0,1.04,8,0.84666,0.84564,95,24
A_dice_s0,A_dice,02,0.0,2.08,17,0.84666,0.84564,95,24
A_dice_s0,A_dice,02,0.0,5.21,42,0.84659,0.84512,95,25
A_dice_s0,A_dice,02,0.0,10.42,83,0.84597,0.8436,95,27
A_dice_s0,A_dice,02,2.08,0.0,0,0.84859,0.85105,20,19
A_dice_s0,A_dice,02,2.08,0.21,2,0.84859,0.85116,20,21
A_dice_s0,A_dice,02,2.08,0.52,4,0.84859,0.85135,20,23
A_dice_s0,A_dice,02,2.08,1.04,8,0.84865,0.85143,20,24
A_dice_s0,A_dice,02,2.08,2.08,17,0.84865,0.85143,20,24
A_dice_s0,A_dice,02,2.08,5.21,42,0.84857,0.85092,20,25
A_dice_s0,A_dice,02,2.08,10.42,83,0.84795,0.84947,20,27
A_dice_s0,A_dice,03,0.0,0.0,0,0.77867,0.76446,105,50
A_dice_s0,A_dice,03,0.0,0.21,2,0.77867,0.76446,105,50
A_dice_s0,A_dice,03,0.0,0.52,4,0.77873,0.76424,105,53
A_dice_s0,A_dice,03,0.0,1.04,8,0.77868,0.76403,105,54
A_dice_s0,A_dice,03,0.0,2.08,17,0.77868,0.76403,105,54
A_dice_s0,A_dice,03,0.0,5.21,42,0.77921,0.76367,105,55
A_dice_s0,A_dice,03,0.0,10.42,83,0.77921,0.76367,105,55
A_dice_s0,A_dice,03,2.08,0.0,0,0.78024,0.76883,40,50
A_dice_s0,A_dice,03,2.08,0.21,2,0.78024,0.76883,40,50
A_dice_s0,A_dice,03,2.08,0.52,4,0.7803,0.76864,40,53
A_dice_s0,A_dice,03,2.08,1.04,8,0.78025,0.76842,40,54
A_dice_s0,A_dice,03,2.08,2.08,17,0.78025,0.76842,40,54
A_dice_s0,A_dice,03,2.08,5.21,42,0.78078,0.76809,40,55
A_dice_s0,A_dice,03,2.08,10.42,83,0.78078,0.76809,40,55
A_dice_s0,A_dice,04,0.0,0.0,0,0.82093,0.79132,83,46
A_dice_s0,A_dice,04,0.0,0.21,2,0.82094,0.79158,83,50
A_dice_s0,A_dice,04,0.0,0.52,4,0.82097,0.79139,83,51
A_dice_s0,A_dice,04,0.0,1.04,8,0.82097,0.79139,83,51
A_dice_s0,A_dice,04,0.0,2.08,17,0.82097,0.79139,83,51
A_dice_s0,A_dice,04,0.0,5.21,42,0.82097,0.79139,83,51
A_dice_s0,A_dice,04,0.0,10.42,83,0.82097,0.79139,83,51
A_dice_s0,A_dice,04,2.08,0.0,0,0.82329,0.7978,19,46
A_dice_s0,A_dice,04,2.08,0.21,2,0.8233,0.79808,19,50
A_dice_s0,A_dice,04,2.08,0.52,4,0.82332,0.79791,19,51
A_dice_s0,A_dice,04,2.08,1.04,8,0.82332,0.79791,19,51
A_dice_s0,A_dice,04,2.08,2.08,17,0.82332,0.79791,19,51
A_dice_s0,A_dice,04,2.08,5.21,42,0.82332,0.79791,19,51
A_dice_s0,A_dice,04,2.08,10.42,83,0.82332,0.79791,19,51
A_dice_s0,A_dice,05,0.0,0.0,0,0.79903,0.78247,98,35
A_dice_s0,A_dice,05,0.0,0.21,2,0.79904,0.78238,98,37
A_dice_s0,A_dice,05,0.0,0.52,4,0.79906,0.78269,98,41
A_dice_s0,A_dice,05,0.0,1.04,8,0.79915,0.7826,98,42
A_dice_s0,A_dice,05,0.0,2.08,17,0.79921,0.78222,98,43
A_dice_s0,A_dice,05,0.0,5.21,42,0.79905,0.78154,98,45
A_dice_s0,A_dice,05,0.0,10.42,83,0.79819,0.78039,98,48
A_dice_s0,A_dice,05,2.08,0.0,0,0.79894,0.78125,22,35
A_dice_s0,A_dice,05,2.08,0.21,2,0.79895,0.78117,22,37
A_dice_s0,A_dice,05,2.08,0.52,4,0.79897,0.78151,22,41
A_dice_s0,A_dice,05,2.08,1.04,8,0.79906,0.78143,22,42
A_dice_s0,A_dice,05,2.08,2.08,17,0.79912,0.78106,22,43
A_dice_s0,A_dice,05,2.08,5.21,42,0.79896,0.78043,22,45
A_dice_s0,A_dice,05,2.08,10.42,83,0.79809,0.77936,22,48
A_dice_s0,A_dice,06,0.0,0.0,0,0.79398,0.77068,117,43
A_dice_s0,A_dice,06,0.0,0.21,2,0.79402,0.77071,117,45
A_dice_s0,A_dice,06,0.0,0.52,4,0.79413,0.77086,117,47
A_dice_s0,A_dice,06,0.0,1.04,8,0.79407,0.77078,117,49
A_dice_s0,A_dice,06,0.0,2.08,17,0.79439,0.77098,117,52
A_dice_s0,A_dice,06,0.0,5.21,42,0.79439,0.77098,117,52
A_dice_s0,A_dice,06,0.0,10.42,83,0.79439,0.77098,117,52
A_dice_s0,A_dice,06,2.08,0.0,0,0.79405,0.77029,34,43
A_dice_s0,A_dice,06,2.08,0.21,2,0.79409,0.77033,34,45
A_dice_s0,A_dice,06,2.08,0.52,4,0.79419,0.7705,34,47
A_dice_s0,A_dice,06,2.08,1.04,8,0.79414,0.77043,34,49
A_dice_s0,A_dice,06,2.08,2.08,17,0.79446,0.77067,34,52
A_dice_s0,A_dice,06,2.08,5.21,42,0.79446,0.77067,34,52
A_dice_s0,A_dice,06,2.08,10.42,83,0.79446,0.77067,34,52
A_dice_s0,A_dice,07,0.0,0.0,0,0.80399,0.79016,130,53
A_dice_s0,A_dice,07,0.0,0.21,2,0.80401,0.79016,130,54
A_dice_s0,A_dice,07,0.0,0.52,4,0.80401,0.79016,130,54
A_dice_s0,A_dice,07,0.0,1.04,8,0.80394,0.79004,130,55
A_dice_s0,A_dice,07,0.0,2.08,17,0.80394,0.79004,130,55
A_dice_s0,A_dice,07,0.0,5.21,42,0.80377,0.78974,130,56
A_dice_s0,A_dice,07,0.0,10.42,83,0.80377,0.78974,130,56
A_dice_s0,A_dice,07,2.08,0.0,0,0.80588,0.79551,27,53
A_dice_s0,A_dice,07,2.08,0.21,2,0.8059,0.79551,27,54
A_dice_s0,A_dice,07,2.08,0.52,4,0.8059,0.79551,27,54
A_dice_s0,A_dice,07,2.08,1.04,8,0.80583,0.7954,27,55
A_dice_s0,A_dice,07,2.08,2.08,17,0.80583,0.7954,27,55
A_dice_s0,A_dice,07,2.08,5.21,42,0.80565,0.79514,27,56
A_dice_s0,A_dice,07,2.08,10.42,83,0.80565,0.79514,27,56
A_dice_s0,A_dice,08,0.0,0.0,0,0.78397,0.77326,122,48
A_dice_s0,A_dice,08,0.0,0.21,2,0.78398,0.77339,122,50
A_dice_s0,A_dice,08,0.0,0.52,4,0.78397,0.77298,122,53
A_dice_s0,A_dice,08,0.0,1.04,8,0.78397,0.77298,122,53
A_dice_s0,A_dice,08,0.0,2.08,17,0.78397,0.77298,122,53
A_dice_s0,A_dice,08,0.0,5.21,42,0.78399,0.77191,122,55
A_dice_s0,A_dice,08,0.0,10.42,83,0.78399,0.77191,122,55
A_dice_s0,A_dice,08,2.08,0.0,0,0.7869,0.78146,32,48
A_dice_s0,A_dice,08,2.08,0.21,2,0.78691,0.78159,32,50
A_dice_s0,A_dice,08,2.08,0.52,4,0.78689,0.78124,32,53
A_dice_s0,A_dice,08,2.08,1.04,8,0.78689,0.78124,32,53
A_dice_s0,A_dice,08,2.08,2.08,17,0.78689,0.78124,32,53
A_dice_s0,A_dice,08,2.08,5.21,42,0.78691,0.78024,32,55
A_dice_s0,A_dice,08,2.08,10.42,83,0.78691,0.78024,32,55
A_dice_s0,A_dice,09,0.0,0.0,0,0.79286,0.794,83,30
A_dice_s0,A_dice,09,0.0,0.21,2,0.79287,0.79402,83,32
A_dice_s0,A_dice,09,0.0,0.52,4,0.79284,0.79411,83,33
A_dice_s0,A_dice,09,0.0,1.04,8,0.79284,0.79411,83,33
A_dice_s0,A_dice,09,0.0,2.08,17,0.79285,0.79378,83,34
A_dice_s0,A_dice,09,0.0,5.21,42,0.79323,0.79363,83,35
A_dice_s0,A_dice,09,0.0,10.42,83,0.79285,0.7922,83,37
A_dice_s0,A_dice,09,2.08,0.0,0,0.79291,0.79496,19,30
A_dice_s0,A_dice,09,2.08,0.21,2,0.79292,0.79498,19,32
A_dice_s0,A_dice,09,2.08,0.52,4,0.79288,0.79507,19,33
A_dice_s0,A_dice,09,2.08,1.04,8,0.79288,0.79507,19,33
A_dice_s0,A_dice,09,2.08,2.08,17,0.79289,0.79475,19,34
A_dice_s0,A_dice,09,2.08,5.21,42,0.79328,0.79463,19,35
A_dice_s0,A_dice,09,2.08,10.42,83,0.79289,0.79324,19,37
A_dice_s0,A_dice,10,0.0,0.0,0,0.80122,0.77566,104,59
A_dice_s0,A_dice,10,0.0,0.21,2,0.80119,0.77572,104,61
A_dice_s0,A_dice,10,0.0,0.52,4,0.80118,0.77534,104,64
A_dice_s0,A_dice,10,0.0,1.04,8,0.80118,0.77534,104,64
A_dice_s0,A_dice,10,0.0,2.08,17,0.80095,0.77433,104,67
A_dice_s0,A_dice,10,0.0,5.21,42,0.80093,0.7739,104,68
A_dice_s0,A_dice,10,0.0,10.42,83,0.80142,0.77299,104,69
A_dice_s0,A_dice,10,2.08,0.0,0,0.80293,0.78009,24,59
A_dice_s0,A_dice,10,2.08,0.21,2,0.8029,0.78016,24,61
A_dice_s0,A_dice,10,2.08,0.52,4,0.80289,0.7798,24,64
A_dice_s0,A_dice,10,2.08,1.04,8,0.80289,0.7798,24,64
A_dice_s0,A_dice,10,2.08,2.08,17,0.80266,0.77884,24,67
A_dice_s0,A_dice,10,2.08,5.21,42,0.80263,0.77843,24,68
A_dice_s0,A_dice,10,2.08,10.42,83,0.80312,0.77757,24,69
A_dice_s0,A_dice,11,0.0,0.0,0,0.80596,0.77715,105,62
A_dice_s0,A_dice,11,0.0,0.21,2,0.80597,0.77756,105,69
A_dice_s0,A_dice,11,0.0,0.52,4,0.80594,0.77681,105,73
A_dice_s0,A_dice,11,0.0,1.04,8,0.80588,0.77669,105,74
A_dice_s0,A_dice,11,0.0,2.08,17,0.80591,0.77698,105,76
A_dice_s0,A_dice,11,0.0,5.21,42,0.80542,0.7735,105,83
A_dice_s0,A_dice,11,0.0,10.42,83,0.80388,0.77076,105,87
A_dice_s0,A_dice,11,2.08,0.0,0,0.80822,0.78247,27,62
A_dice_s0,A_dice,11,2.08,0.21,2,0.80823,0.7829,27,69
A_dice_s0,A_dice,11,2.08,0.52,4,0.80819,0.78218,27,73
A_dice_s0,A_dice,11,2.08,1.04,8,0.80814,0.78207,27,74
A_dice_s0,A_dice,11,2.08,2.08,17,0.80817,0.78239,27,76
A_dice_s0,A_dice,11,2.08,5.21,42,0.80766,0.77908,27,83
A_dice_s0,A_dice,11,2.08,10.42,83,0.8061,0.77647,27,87
A_dice_s0,A_dice,12,0.0,0.0,0,0.82181,0.83772,74,22
A_dice_s0,A_dice,12,0.0,0.21,2,0.82188,0.83772,74,27
A_dice_s0,A_dice,12,0.0,0.52,4,0.82199,0.83784,74,30
A_dice_s0,A_dice,12,0.0,1.04,8,0.82213,0.83779,74,33
A_dice_s0,A_dice,12,0.0,2.08,17,0.82225,0.83743,74,36
A_dice_s0,A_dice,12,0.0,5.21,42,0.82193,0.83673,74,37
A_dice_s0,A_dice,12,0.0,10.42,83,0.82193,0.83673,74,37
A_dice_s0,A_dice,12,2.08,0.0,0,0.82346,0.8433,13,22
A_dice_s0,A_dice,12,2.08,0.21,2,0.82353,0.84332,13,27
A_dice_s0,A_dice,12,2.08,0.52,4,0.82364,0.84345,13,30
A_dice_s0,A_dice,12,2.08,1.04,8,0.82377,0.84343,13,33
A_dice_s0,A_dice,12,2.08,2.08,17,0.8239,0.84311,13,36
A_dice_s0,A_dice,12,2.08,5.21,42,0.82357,0.84243,13,37
A_dice_s0,A_dice,12,2.08,10.42,83,0.82357,0.84243,13,37
A_dice_s0,A_dice,13,0.0,0.0,0,0.8127,0.79319,117,42
A_dice_s0,A_dice,13,0.0,0.21,2,0.81272,0.79322,117,43
A_dice_s0,A_dice,13,0.0,0.52,4,0.81276,0.79312,117,44
A_dice_s0,A_dice,13,0.0,1.04,8,0.81276,0.79312,117,44
A_dice_s0,A_dice,13,0.0,2.08,17,0.81261,0.79313,117,45
A_dice_s0,A_dice,13,0.0,5.21,42,0.81277,0.79275,117,46
A_dice_s0,A_dice,13,0.0,10.42,83,0.81219,0.79115,117,48
A_dice_s0,A_dice,13,2.08,0.0,0,0.81356,0.79416,26,42
A_dice_s0,A_dice,13,2.08,0.21,2,0.81358,0.7942,26,43
A_dice_s0,A_dice,13,2.08,0.52,4,0.81362,0.79411,26,44
A_dice_s0,A_dice,13,2.08,1.04,8,0.81362,0.79411,26,44
A_dice_s0,A_dice,13,2.08,2.08,17,0.81347,0.79414,26,45
A_dice_s0,A_dice,13,2.08,5.21,42,0.81363,0.79379,26,46
A_dice_s0,A_dice,13,2.08,10.42,83,0.81304,0.79225,26,48
A_dice_s0,A_dice,14,0.0,0.0,0,0.81135,0.8164,88,21
A_dice_s0,A_dice,14,0.0,0.21,2,0.81133,0.81651,88,23
A_dice_s0,A_dice,14,0.0,0.52,4,0.81138,0.81633,88,25
A_dice_s0,A_dice,14,0.0,1.04,8,0.81138,0.81633,88,25
A_dice_s0,A_dice,14,0.0,2.08,17,0.8113,0.81527,88,28
A_dice_s0,A_dice,14,0.0,5.21,42,0.8113,0.81527,88,28
A_dice_s0,A_dice,14,0.0,10.42,83,0.81033,0.81524,88,29
A_dice_s0,A_dice,14,2.08,0.0,0,0.81403,0.82373,23,21
A_dice_s0,A_dice,14,2.08,0.21,2,0.814,0.82385,23,23
A_dice_s0,A_dice,14,2.08,0.52,4,0.81405,0.82369,23,25
A_dice_s0,A_dice,14,2.08,1.04,8,0.81405,0.82369,23,25
A_dice_s0,A_dice,14,2.08,2.08,17,0.81398,0.82269,23,28
A_dice_s0,A_dice,14,2.08,5.21,42,0.81398,0.82269,23,28
A_dice_s0,A_dice,14,2.08,10.42,83,0.813,0.82268,23,29
A_dice_s0,A_dice,15,0.0,0.0,0,0.78605,0.80679,133,23
A_dice_s0,A_dice,15,0.0,0.21,2,0.78605,0.80679,133,23
A_dice_s0,A_dice,15,0.0,0.52,4,0.78605,0.80679,133,23
A_dice_s0,A_dice,15,0.0,1.04,8,0.78615,0.80673,133,24
A_dice_s0,A_dice,15,0.0,2.08,17,0.78615,0.80673,133,24
A_dice_s0,A_dice,15,0.0,5.21,42,0.78615,0.80673,133,24
A_dice_s0,A_dice,15,0.0,10.42,83,0.78559,0.80555,133,25
A_dice_s0,A_dice,15,2.08,0.0,0,0.79046,0.81821,40,23
A_dice_s0,A_dice,15,2.08,0.21,2,0.79046,0.81821,40,23
A_dice_s0,A_dice,15,2.08,0.52,4,0.79046,0.81821,40,23
A_dice_s0,A_dice,15,2.08,1.04,8,0.79055,0.81816,40,24
A_dice_s0,A_dice,15,2.08,2.08,17,0.79055,0.81816,40,24
A_dice_s0,A_dice,15,2.08,5.21,42,0.79055,0.81816,40,24
A_dice_s0,A_dice,15,2.08,10.42,83,0.78999,0.81701,40,25
A_dice_s0,A_dice,16,0.0,0.0,0,0.83306,0.8622,78,16
A_dice_s0,A_dice,16,0.0,0.21,2,0.833,0.86291,78,20
A_dice_s0,A_dice,16,0.0,0.52,4,0.83297,0.86302,78,22
A_dice_s0,A_dice,16,0.0,1.04,8,0.8329,0.86265,78,23
A_dice_s0,A_dice,16,0.0,2.08,17,0.8329,0.86265,78,23
A_dice_s0,A_dice,16,0.0,5.21,42,0.83264,0.86211,78,24
A_dice_s0,A_dice,16,0.0,10.42,83,0.83006,0.85803,78,28
A_dice_s0,A_dice,16,2.08,0.0,0,0.83441,0.86667,26,16
A_dice_s0,A_dice,16,2.08,0.21,2,0.83435,0.86738,26,20
A_dice_s0,A_dice,16,2.08,0.52,4,0.83432,0.8675,26,22
A_dice_s0,A_dice,16,2.08,1.04,8,0.83425,0.86714,26,23
A_dice_s0,A_dice,16,2.08,2.08,17,0.83425,0.86714,26,23
A_dice_s0,A_dice,16,2.08,5.21,42,0.83398,0.86662,26,24
A_dice_s0,A_dice,16,2.08,10.42,83,0.83139,0.8626,26,28
A_dice_s0,A_dice,17,0.0,0.0,0,0.81604,0.83093,98,16
A_dice_s0,A_dice,17,0.0,0.21,2,0.81611,0.8314,98,26
A_dice_s0,A_dice,17,0.0,0.52,4,0.81637,0.83147,98,32
A_dice_s0,A_dice,17,0.0,1.04,8,0.8165,0.83174,98,33
A_dice_s0,A_dice,17,0.0,2.08,17,0.81637,0.83101,98,34
A_dice_s0,A_dice,17,0.0,5.21,42,0.81592,0.83032,98,35
A_dice_s0,A_dice,17,0.0,10.42,83,0.81479,0.82823,98,38
A_dice_s0,A_dice,17,2.08,0.0,0,0.81812,0.83746,24,16
A_dice_s0,A_dice,17,2.08,0.21,2,0.81819,0.83799,24,26
A_dice_s0,A_dice,17,2.08,0.52,4,0.81845,0.83814,24,32
A_dice_s0,A_dice,17,2.08,1.04,8,0.81858,0.83845,24,33
A_dice_s0,A_dice,17,2.08,2.08,17,0.81845,0.83776,24,34
A_dice_s0,A_dice,17,2.08,5.21,42,0.818,0.83708,24,35
A_dice_s0,A_dice,17,2.08,10.42,83,0.81685,0.8351,24,38
A_dice_s0,A_dice,18,0.0,0.0,0,0.81837,0.86591,67,5
A_dice_s0,A_dice,18,0.0,0.21,2,0.81836,0.86631,67,8
A_dice_s0,A_dice,18,0.0,0.52,4,0.81824,0.86583,67,11
A_dice_s0,A_dice,18,0.0,1.04,8,0.81834,0.8655,67,15
A_dice_s0,A_dice,18,0.0,2.08,17,0.81796,0.86486,67,17
A_dice_s0,A_dice,18,0.0,5.21,42,0.81672,0.86164,67,22
A_dice_s0,A_dice,18,0.0,10.42,83,0.81274,0.85468,67,27
A_dice_s0,A_dice,18,2.08,0.0,0,0.82042,0.8723,16,5
A_dice_s0,A_dice,18,2.08,0.21,2,0.82041,0.87271,16,8
A_dice_s0,A_dice,18,2.08,0.52,4,0.82029,0.87225,16,11
A_dice_s0,A_dice,18,2.08,1.04,8,0.82038,0.87196,16,15
A_dice_s0,A_dice,18,2.08,2.08,17,0.82,0.87134,16,17
A_dice_s0,A_dice,18,2.08,5.21,42,0.81875,0.86822,16,22
A_dice_s0,A_dice,18,2.08,10.42,83,0.81474,0.86141,16,27
A_dice_s0,A_dice,19,0.0,0.0,0,0.85399,0.87688,86,5
A_dice_s0,A_dice,19,0.0,0.21,2,0.85407,0.87686,86,9
A_dice_s0,A_dice,19,0.0,0.52,4,0.85411,0.87683,86,10
A_dice_s0,A_dice,19,0.0,1.04,8,0.85412,0.87673,86,11
A_dice_s0,A_dice,19,0.0,2.08,17,0.85412,0.87673,86,11
A_dice_s0,A_dice,19,0.0,5.21,42,0.85346,0.87542,86,14
A_dice_s0,A_dice,19,0.0,10.42,83,0.85251,0.87416,86,15
A_dice_s0,A_dice,19,2.08,0.0,0,0.85652,0.88371,24,5
A_dice_s0,A_dice,19,2.08,0.21,2,0.8566,0.88369,24,9
A_dice_s0,A_dice,19,2.08,0.52,4,0.85664,0.88367,24,10
A_dice_s0,A_dice,19,2.08,1.04,8,0.85666,0.88358,24,11
A_dice_s0,A_dice,19,2.08,2.08,17,0.85666,0.88358,24,11
A_dice_s0,A_dice,19,2.08,5.21,42,0.85598,0.88233,24,14
A_dice_s0,A_dice,19,2.08,10.42,83,0.85503,0.88109,24,15
A_dice_s0,A_dice,20,0.0,0.0,0,0.80364,0.83374,107,4
A_dice_s0,A_dice,20,0.0,0.21,2,0.80368,0.83395,107,9
A_dice_s0,A_dice,20,0.0,0.52,4,0.80361,0.83389,107,12
A_dice_s0,A_dice,20,0.0,1.04,8,0.80355,0.8341,107,13
A_dice_s0,A_dice,20,0.0,2.08,17,0.80341,0.83407,107,14
A_dice_s0,A_dice,20,0.0,5.21,42,0.80237,0.83398,107,17
A_dice_s0,A_dice,20,0.0,10.42,83,0.80203,0.83302,107,18
A_dice_s0,A_dice,20,2.08,0.0,0,0.80668,0.8428,34,4
A_dice_s0,A_dice,20,2.08,0.21,2,0.80672,0.84303,34,9
A_dice_s0,A_dice,20,2.08,0.52,4,0.80665,0.84301,34,12
A_dice_s0,A_dice,20,2.08,1.04,8,0.80659,0.84323,34,13
A_dice_s0,A_dice,20,2.08,2.08,17,0.80645,0.84321,34,14
A_dice_s0,A_dice,20,2.08,5.21,42,0.80539,0.84322,34,17
A_dice_s0,A_dice,20,2.08,10.42,83,0.80505,0.84227,34,18
B_cldice_s0,B_cldice,01,0.0,0.0,0,0.82358,0.86215,51,19
B_cldice_s0,B_cldice,01,0.0,0.21,2,0.82361,0.86226,51,24
B_cldice_s0,B_cldice,01,0.0,0.52,4,0.82359,0.86227,51,25
B_cldice_s0,B_cldice,01,0.0,1.04,8,0.82354,0.86194,51,27
B_cldice_s0,B_cldice,01,0.0,2.08,17,0.82344,0.86147,51,29
B_cldice_s0,B_cldice,01,0.0,5.21,42,0.82323,0.86076,51,32
B_cldice_s0,B_cldice,01,0.0,10.42,83,0.82226,0.85848,51,36
B_cldice_s0,B_cldice,01,2.08,0.0,0,0.82578,0.86818,10,19
B_cldice_s0,B_cldice,01,2.08,0.21,2,0.82581,0.86831,10,24
B_cldice_s0,B_cldice,01,2.08,0.52,4,0.82579,0.86833,10,25
B_cldice_s0,B_cldice,01,2.08,1.04,8,0.82574,0.86802,10,27
B_cldice_s0,B_cldice,01,2.08,2.08,17,0.82564,0.86757,10,29
B_cldice_s0,B_cldice,01,2.08,5.21,42,0.82542,0.86691,10,32
B_cldice_s0,B_cldice,01,2.08,10.42,83,0.82444,0.86474,10,36
B_cldice_s0,B_cldice,02,0.0,0.0,0,0.8477,0.84724,55,14
B_cldice_s0,B_cldice,02,0.0,0.21,2,0.84769,0.84731,55,20
B_cldice_s0,B_cldice,02,0.0,0.52,4,0.84775,0.84735,55,22
B_cldice_s0,B_cldice,02,0.0,1.04,8,0.84775,0.84735,55,22
B_cldice_s0,B_cldice,02,0.0,2.08,17,0.84775,0.84735,55,22
B_cldice_s0,B_cldice,02,0.0,5.21,42,0.8477,0.84687,55,23
B_cldice_s0,B_cldice,02,0.0,10.42,83,0.84726,0.84574,55,25
B_cldice_s0,B_cldice,02,2.08,0.0,0,0.84849,0.84988,9,14
B_cldice_s0,B_cldice,02,2.08,0.21,2,0.84847,0.84996,9,20
B_cldice_s0,B_cldice,02,2.08,0.52,4,0.84854,0.85001,9,22
B_cldice_s0,B_cldice,02,2.08,1.04,8,0.84854,0.85001,9,22
B_cldice_s0,B_cldice,02,2.08,2.08,17,0.84854,0.85001,9,22
B_cldice_s0,B_cldice,02,2.08,5.21,42,0.84849,0.84954,9,23
B_cldice_s0,B_cldice,02,2.08,10.42,83,0.84805,0.84845,9,25
B_cldice_s0,B_cldice,03,0.0,0.0,0,0.79421,0.77773,83,47
B_cldice_s0,B_cldice,03,0.0,0.21,2,0.79425,0.77772,83,51
B_cldice_s0,B_cldice,03,0.0,0.52,4,0.79425,0.77772,83,51
B_cldice_s0,B_cldice,03,0.0,1.04,8,0.79436,0.77727,83,56
B_cldice_s0,B_cldice,03,0.0,2.08,17,0.79452,0.77726,83,57
B_cldice_s0,B_cldice,03,0.0,5.21,42,0.79453,0.77615,83,59
B_cldice_s0,B_cldice,03,0.0,10.42,83,0.79453,0.77615,83,59
B_cldice_s0,B_cldice,03,2.08,0.0,0,0.79554,0.78075,29,47
B_cldice_s0,B_cldice,03,2.08,0.21,2,0.79559,0.78075,29,51
B_cldice_s0,B_cldice,03,2.08,0.52,4,0.79559,0.78075,29,51
B_cldice_s0,B_cldice,03,2.08,1.04,8,0.7957,0.78034,29,56
B_cldice_s0,B_cldice,03,2.08,2.08,17,0.79585,0.78034,29,57
B_cldice_s0,B_cldice,03,2.08,5.21,42,0.79586,0.77926,29,59
B_cldice_s0,B_cldice,03,2.08,10.42,83,0.79586,0.77926,29,59
B_cldice_s0,B_cldice,04,0.0,0.0,0,0.82396,0.79409,44,41
B_cldice_s0,B_cldice,04,0.0,0.21,2,0.82395,0.79433,44,46
B_cldice_s0,B_cldice,04,0.0,0.52,4,0.82396,0.79435,44,47
B_cldice_s0,B_cldice,04,0.0,1.04,8,0.82392,0.79414,44,48
B_cldice_s0,B_cldice,04,0.0,2.08,17,0.82392,0.79414,44,48
B_cldice_s0,B_cldice,04,0.0,5.21,42,0.82399,0.79364,44,49
B_cldice_s0,B_cldice,04,0.0,10.42,83,0.82399,0.79364,44,49
B_cldice_s0,B_cldice,04,2.08,0.0,0,0.82389,0.79391,11,41
B_cldice_s0,B_cldice,04,2.08,0.21,2,0.82388,0.79416,11,46
B_cldice_s0,B_cldice,04,2.08,0.52,4,0.82389,0.79418,11,47
B_cldice_s0,B_cldice,04,2.08,1.04,8,0.82386,0.79397,11,48
B_cldice_s0,B_cldice,04,2.08,2.08,17,0.82386,0.79397,11,48
B_cldice_s0,B_cldice,04,2.08,5.21,42,0.82393,0.79348,11,49
B_cldice_s0,B_cldice,04,2.08,10.42,83,0.82393,0.79348,11,49
B_cldice_s0,B_cldice,05,0.0,0.0,0,0.80928,0.78421,52,34
B_cldice_s0,B_cldice,05,0.0,0.21,2,0.80926,0.78437,52,38
B_cldice_s0,B_cldice,05,0.0,0.52,4,0.80928,0.78459,52,40
B_cldice_s0,B_cldice,05,0.0,1.04,8,0.80922,0.78477,52,41
B_cldice_s0,B_cldice,05,0.0,2.08,17,0.80923,0.78434,52,42
B_cldice_s0,B_cldice,05,0.0,5.21,42,0.80881,0.78337,52,45
B_cldice_s0,B_cldice,05,0.0,10.42,83,0.80819,0.78265,52,47
B_cldice_s0,B_cldice,05,2.08,0.0,0,0.81061,0.78667,18,34
B_cldice_s0,B_cldice,05,2.08,0.21,2,0.81059,0.78683,18,38
B_cldice_s0,B_cldice,05,2.08,0.52,4,0.81061,0.78706,18,40
B_cldice_s0,B_cldice,05,2.08,1.04,8,0.81055,0.78725,18,41
B_cldice_s0,B_cldice,05,2.08,2.08,17,0.81055,0.78683,18,42
B_cldice_s0,B_cldice,05,2.08,5.21,42,0.81014,0.7859,18,45
B_cldice_s0,B_cldice,05,2.08,10.42,83,0.80951,0.78522,18,47
B_cldice_s0,B_cldice,06,0.0,0.0,0,0.79938,0.77362,73,43
B_cldice_s0,B_cldice,06,0.0,0.21,2,0.79934,0.77375,73,46
B_cldice_s0,B_cldice,06,0.0,0.52,4,0.79934,0.77375,73,46
B_cldice_s0,B_cldice,06,0.0,1.04,8,0.79926,0.77366,73,47
