run,config,image,min_size,band,breaks,gt_px,skel_px,dice,cldice,tprec,tsens
A_dice_w32_s1,A_dice_w32,01,0,Q2,56,6946,2500,0.79102,0.83528,0.78628,0.8908
A_dice_w32_s1,A_dice_w32,01,0,Q3,14,8473,2538,0.87313,0.9588,0.94297,0.97518
A_dice_w32_s1,A_dice_w32,01,0,Q4_clearest,1,9424,2483,0.93057,0.98814,0.97849,0.99799
A_dice_w32_s1,A_dice_w32,01,20,Q1_dimmest,201,4597,1791,0.55358,0.56575,0.59349,0.54048
A_dice_w32_s1,A_dice_w32,01,20,Q2,52,6946,2500,0.79231,0.8399,0.79804,0.8864
A_dice_w32_s1,A_dice_w32,01,20,Q3,13,8473,2538,0.874,0.96194,0.95093,0.97321
A_dice_w32_s1,A_dice_w32,01,20,Q4_clearest,1,9424,2483,0.93076,0.98894,0.98005,0.99799
A_dice_w32_s1,A_dice_w32,02,0,Q1_dimmest,232,5691,1790,0.47234,0.4592,0.47533,0.44413
A_dice_w32_s1,A_dice_w32,02,0,Q2,55,6606,1861,0.7952,0.78039,0.72636,0.8431
A_dice_w32_s1,A_dice_w32,02,0,Q3,4,8662,2260,0.90491,0.95369,0.92203,0.98761
A_dice_w32_s1,A_dice_w32,02,0,Q4_clearest,0,12831,3378,0.96646,0.99384,0.98804,0.9997
A_dice_w32_s1,A_dice_w32,02,20,Q1_dimmest,204,5691,1790,0.47195,0.46197,0.50658,0.42458
A_dice_w32_s1,A_dice_w32,02,20,Q2,50,6606,1861,0.79471,0.77651,0.73959,0.8173
A_dice_w32_s1,A_dice_w32,02,20,Q3,3,8662,2260,0.90573,0.95664,0.92756,0.98761
A_dice_w32_s1,A_dice_w32,02,20,Q4_clearest,0,12831,3378,0.96646,0.99384,0.98804,0.9997
A_dice_w32_s1,A_dice_w32,03,0,Q1_dimmest,269,10358,3377,0.50378,0.49981,0.60915,0.42375
A_dice_w32_s1,A_dice_w32,03,0,Q2,40,9353,2708,0.82255,0.83993,0.83394,0.84601
A_dice_w32_s1,A_dice_w32,03,0,Q3,8,8095,2089,0.93584,0.97087,0.96667,0.97511
A_dice_w32_s1,A_dice_w32,03,0,Q4_clearest,0,5087,1047,0.98958,0.99723,0.99732,0.99713
A_dice_w32_s1,A_dice_w32,03,20,Q1_dimmest,242,10358,3377,0.49829,0.48787,0.62945,0.39828
A_dice_w32_s1,A_dice_w32,03,20,Q2,33,9353,2708,0.82234,0.84107,0.84278,0.83936
A_dice_w32_s1,A_dice_w32,03,20,Q3,7,8095,2089,0.93644,0.97285,0.97155,0.97415
A_dice_w32_s1,A_dice_w32,03,20,Q4_clearest,0,5087,1047,0.98958,0.99723,0.99732,0.99713
A_dice_w32_s1,A_dice_w32,04,0,Q1_dimmest,219,7750,3035,0.47567,0.44747,0.59798,0.3575
A_dice_w32_s1,A_dice_w32,04,0,Q2,42,6017,1865,0.80877,0.821,0.80811,0.83432
A_dice_w32_s1,A_dice_w32,04,0,Q3,4,6293,1680,0.92048,0.96411,0.95232,0.97619
A_dice_w32_s1,A_dice_w32,04,0,Q4_clearest,1,10294,2346,0.97502,0.98883,0.98494,0.99275
A_dice_w32_s1,A_dice_w32,04,20,Q1_dimmest,200,7750,3035,0.47307,0.44218,0.62098,0.34333
A_dice_w32_s1,A_dice_w32,04,20,Q2,41,6017,1865,0.80856,0.81827,0.81459,0.82198
A_dice_w32_s1,A_dice_w32,04,20,Q3,4,6293,1680,0.92049,0.96465,0.95452,0.975
A_dice_w32_s1,A_dice_w32,04,20,Q4_clearest,1,10294,2346,0.97577,0.99029,0.98784,0.99275
A_dice_w32_s1,A_dice_w32,05,0,Q1_dimmest,284,9685,3539,0.45902,0.41301,0.60555,0.31337
A_dice_w32_s1,A_dice_w32,05,0,Q2,30,7440,2198,0.84536,0.84281,0.83587,0.84986
A_dice_w32_s1,A_dice_w32,05,0,Q3,4,7606,2186,0.94258,0.98362,0.97738,0.98994
A_dice_w32_s1,A_dice_w32,05,0,Q4_clearest,1,6179,1663,0.97775,0.99683,0.99428,0.9994
A_dice_w32_s1,A_dice_w32,05,20,Q1_dimmest,263,9685,3539,0.45316,0.40232,0.60557,0.30122
A_dice_w32_s1,A_dice_w32,05,20,Q2,27,7440,2198,0.84461,0.84329,0.84399,0.84258
A_dice_w32_s1,A_dice_w32,05,20,Q3,3,7606,2186,0.94248,0.98314,0.97822,0.98811
A_dice_w32_s1,A_dice_w32,05,20,Q4_clearest,0,6179,1663,0.97767,0.99653,0.99428,0.9988
A_dice_w32_s1,A_dice_w32,06,0,Q1_dimmest,352,10790,3981,0.48318,0.48261,0.63397,0.3896
A_dice_w32_s1,A_dice_w32,06,0,Q2,43,7933,2378,0.83587,0.83639,0.85757,0.81623
A_dice_w32_s1,A_dice_w32,06,0,Q3,1,7891,2229,0.95352,0.98517,0.97807,0.99237
A_dice_w32_s1,A_dice_w32,06,0,Q4_clearest,0,5502,1401,0.98336,0.99823,0.99718,0.99929
A_dice_w32_s1,A_dice_w32,06,20,Q1_dimmest,321,10790,3981,0.47901,0.47381,0.6523,0.37202
A_dice_w32_s1,A_dice_w32,06,20,Q2,34,7933,2378,0.83361,0.82996,0.86294,0.79941
A_dice_w32_s1,A_dice_w32,06,20,Q3,1,7891,2229,0.95351,0.98515,0.9789,0.99148
A_dice_w32_s1,A_dice_w32,06,20,Q4_clearest,0,5502,1401,0.98372,0.99894,0.99859,0.99929
A_dice_w32_s1,A_dice_w32,07,0,Q1_dimmest,221,8316,2808,0.45412,0.44431,0.62017,0.34615
A_dice_w32_s1,A_dice_w32,07,0,Q2,50,7149,2172,0.81323,0.81744,0.84312,0.79328
A_dice_w32_s1,A_dice_w32,07,0,Q3,4,7254,1955,0.92976,0.97085,0.9633,0.97852
A_dice_w32_s1,A_dice_w32,07,0,Q4_clearest,0,7433,2033,0.97484,0.99636,0.9942,0.99852
A_dice_w32_s1,A_dice_w32,07,20,Q1_dimmest,194,8316,2808,0.44872,0.43464,0.65388,0.3255
A_dice_w32_s1,A_dice_w32,07,20,Q2,42,7149,2172,0.81521,0.81939,0.86193,0.78085
A_dice_w32_s1,A_dice_w32,07,20,Q3,4,7254,1955,0.92986,0.97077,0.96614,0.97545
A_dice_w32_s1,A_dice_w32,07,20,Q4_clearest,0,7433,2033,0.97484,0.99636,0.9942,0.99852
A_dice_w32_s1,A_dice_w32,08,0,Q1_dimmest,270,9976,3245,0.51729,0.48452,0.60932,0.40216
A_dice_w32_s1,A_dice_w32,08,0,Q2,36,8461,2479,0.84922,0.84976,0.8386,0.86123
A_dice_w32_s1,A_dice_w32,08,0,Q3,6,6640,1970,0.9389,0.97498,0.96883,0.98122
A_dice_w32_s1,A_dice_w32,08,0,Q4_clearest,1,3312,891,0.97817,0.99163,0.99225,0.99102
A_dice_w32_s1,A_dice_w32,08,20,Q1_dimmest,254,9976,3245,0.51652,0.48539,0.63642,0.3923
A_dice_w32_s1,A_dice_w32,08,20,Q2,33,8461,2479,0.84916,0.85025,0.84615,0.85438
A_dice_w32_s1,A_dice_w32,08,20,Q3,5,6640,1970,0.93907,0.97567,0.97167,0.9797
A_dice_w32_s1,A_dice_w32,08,20,Q4_clearest,1,3312,891,0.97831,0.99218,0.99335,0.99102
A_dice_w32_s1,A_dice_w32,09,0,Q1_dimmest,277,9368,3406,0.53461,0.55299,0.67026,0.47064
A_dice_w32_s1,A_dice_w32,09,0,Q2,42,7639,2383,0.85502,0.87271,0.84215,0.90558
A_dice_w32_s1,A_dice_w32,09,0,Q3,1,6249,1936,0.94799,0.98558,0.97353,0.99793
A_dice_w32_s1,A_dice_w32,09,0,Q4_clearest,0,3485,1001,0.98294,0.99951,0.99903,1.0
A_dice_w32_s1,A_dice_w32,09,20,Q1_dimmest,253,9368,3406,0.53356,0.55249,0.70018,0.45625
A_dice_w32_s1,A_dice_w32,09,20,Q2,41,7639,2383,0.85541,0.87366,0.84946,0.89929
A_dice_w32_s1,A_dice_w32,09,20,Q3,1,6249,1936,0.94799,0.98558,0.97353,0.99793
A_dice_w32_s1,A_dice_w32,09,20,Q4_clearest,0,3485,1001,0.98294,0.99951,0.99903,1.0
A_dice_w32_s1,A_dice_w32,10,0,Q1_dimmest,284,7560,3177,0.51262,0.49073,0.57093,0.43028
A_dice_w32_s1,A_dice_w32,10,0,Q2,45,6756,2369,0.81325,0.80765,0.76544,0.85479
A_dice_w32_s1,A_dice_w32,10,0,Q3,6,6741,2035,0.91453,0.96038,0.93232,0.99017
A_dice_w32_s1,A_dice_w32,10,0,Q4_clearest,0,6099,1556,0.96175,0.99444,0.98956,0.99936
A_dice_w32_s1,A_dice_w32,10,20,Q1_dimmest,262,7560,3177,0.51125,0.48655,0.58694,0.41549
A_dice_w32_s1,A_dice_w32,10,20,Q2,42,6756,2369,0.81249,0.80572,0.77091,0.84382
A_dice_w32_s1,A_dice_w32,10,20,Q3,5,6741,2035,0.91436,0.96033,0.9353,0.98673
A_dice_w32_s1,A_dice_w32,10,20,Q4_clearest,0,6099,1556,0.96206,0.99509,0.99086,0.99936
A_dice_w32_s1,A_dice_w32,11,0,Q1_dimmest,308,6386,2930,0.45581,0.40057,0.49253,0.33754
A_dice_w32_s1,A_dice_w32,11,0,Q2,53,5601,2186,0.77696,0.74051,0.70116,0.78454
A_dice_w32_s1,A_dice_w32,11,0,Q3,7,6593,2129,0.87737,0.91714,0.87476,0.96383
A_dice_w32_s1,A_dice_w32,11,0,Q4_clearest,1,10959,3211,0.94358,0.98287,0.96778,0.99844
A_dice_w32_s1,A_dice_w32,11,20,Q1_dimmest,277,6386,2930,0.44607,0.37963,0.50417,0.30444
A_dice_w32_s1,A_dice_w32,11,20,Q2,48,5601,2186,0.77647,0.73949,0.71858,0.76167
A_dice_w32_s1,A_dice_w32,11,20,Q3,6,6593,2129,0.8778,0.91896,0.88042,0.96101
A_dice_w32_s1,A_dice_w32,11,20,Q4_clearest,1,10959,3211,0.94358,0.98287,0.96778,0.99844
A_dice_w32_s1,A_dice_w32,12,0,Q1_dimmest,225,6741,2151,0.54451,0.55493,0.60658,0.51139
A_dice_w32_s1,A_dice_w32,12,0,Q2,58,7686,2661,0.82173,0.83584,0.81485,0.85795
A_dice_w32_s1,A_dice_w32,12,0,Q3,3,7976,2374,0.90808,0.95745,0.93998,0.97557
A_dice_w32_s1,A_dice_w32,12,0,Q4_clearest,1,6087,1526,0.96115,0.99332,0.99189,0.99476
A_dice_w32_s1,A_dice_w32,12,20,Q1_dimmest,214,6741,2151,0.54362,0.55652,0.63607,0.49465
A_dice_w32_s1,A_dice_w32,12,20,Q2,50,7686,2661,0.82205,0.837,0.82863,0.84555
A_dice_w32_s1,A_dice_w32,12,20,Q3,3,7976,2374,0.90891,0.9594,0.94415,0.97515
A_dice_w32_s1,A_dice_w32,12,20,Q4_clearest,1,6087,1526,0.96115,0.99332,0.99189,0.99476
A_dice_w32_s1,A_dice_w32,13,0,Q1_dimmest,280,8947,3161,0.5207,0.50946,0.5878,0.44954
A_dice_w32_s1,A_dice_w32,13,0,Q2,67,7970,2798,0.80972,0.80377,0.77675,0.83274
A_dice_w32_s1,A_dice_w32,13,0,Q3,5,7295,2120,0.92322,0.96069,0.9468,0.975
A_dice_w32_s1,A_dice_w32,13,0,Q4_clearest,0,8047,2107,0.97936,0.99929,0.99859,1.0
A_dice_w32_s1,A_dice_w32,13,20,Q1_dimmest,252,8947,3161,0.51806,0.50423,0.61738,0.42613
A_dice_w32_s1,A_dice_w32,13,20,Q2,59,7970,2798,0.81012,0.80406,0.79151,0.81701
A_dice_w32_s1,A_dice_w32,13,20,Q3,5,7295,2120,0.92341,0.96155,0.9507,0.97264
A_dice_w32_s1,A_dice_w32,13,20,Q4_clearest,0,8047,2107,0.97936,0.99929,0.99859,1.0
A_dice_w32_s1,A_dice_w32,14,0,Q1_dimmest,191,4886,1623,0.48985,0.49071,0.49602,0.48552
A_dice_w32_s1,A_dice_w32,14,0,Q2,54,6453,2243,0.77753,0.77425,0.71422,0.8453
A_dice_w32_s1,A_dice_w32,14,0,Q3,8,8104,2470,0.89193,0.93906,0.89585,0.98664
A_dice_w32_s1,A_dice_w32,14,0,Q4_clearest,1,7234,2022,0.95376,0.99487,0.99027,0.99951
A_dice_w32_s1,A_dice_w32,14,20,Q1_dimmest,182,4886,1623,0.49471,0.5068,0.54472,0.47381
A_dice_w32_s1,A_dice_w32,14,20,Q2,51,6453,2243,0.77763,0.77355,0.72049,0.83504
A_dice_w32_s1,A_dice_w32,14,20,Q3,8,8104,2470,0.89386,0.94417,0.9059,0.98583
A_dice_w32_s1,A_dice_w32,14,20,Q4_clearest,1,7234,2022,0.95413,0.9956,0.99172,0.99951
A_dice_w32_s1,A_dice_w32,15,0,Q1_dimmest,173,4357,1638,0.48658,0.50484,0.51299,0.49695
A_dice_w32_s1,A_dice_w32,15,0,Q2,28,5141,1751,0.7549,0.7845,0.69833,0.89492
A_dice_w32_s1,A_dice_w32,15,0,Q3,3,6066,1760,0.85491,0.92539,0.86583,0.99375
A_dice_w32_s1,A_dice_w32,15,0,Q4_clearest,0,8050,2502,0.93766,0.98437,0.96922,1.0
A_dice_w32_s1,A_dice_w32,15,20,Q1_dimmest,164,4357,1638,0.48931,0.51321,0.54835,0.4823
A_dice_w32_s1,A_dice_w32,15,20,Q2,25,5141,1751,0.75834,0.79177,0.71395,0.88864
A_dice_w32_s1,A_dice_w32,15,20,Q3,3,6066,1760,0.85881,0.93562,0.88437,0.99318
A_dice_w32_s1,A_dice_w32,15,20,Q4_clearest,0,8050,2502,0.93859,0.98591,0.97221,1.0
A_dice_w32_s1,A_dice_w32,16,0,Q1_dimmest,267,6445,1959,0.54569,0.59689,0.66551,0.54109
A_dice_w32_s1,A_dice_w32,16,0,Q2,72,6977,2256,0.83389,0.86357,0.86814,0.85904
A_dice_w32_s1,A_dice_w32,16,0,Q3,2,7630,2131,0.90256,0.96162,0.93595,0.98874
A_dice_w32_s1,A_dice_w32,16,0,Q4_clearest,3,8739,2466,0.9387,0.98473,0.97221,0.99757
A_dice_w32_s1,A_dice_w32,16,20,Q1_dimmest,254,6445,1959,0.54786,0.60607,0.70518,0.53139
A_dice_w32_s1,A_dice_w32,16,20,Q2,68,6977,2256,0.83614,0.86861,0.89177,0.84663
A_dice_w32_s1,A_dice_w32,16,20,Q3,2,7630,2131,0.90363,0.96491,0.94305,0.9878
A_dice_w32_s1,A_dice_w32,16,20,Q4_clearest,3,8739,2466,0.93951,0.98649,0.97565,0.99757
A_dice_w32_s1,A_dice_w32,17,0,Q1_dimmest,281,7862,2585,0.55947,0.5891,0.71645,0.50019
A_dice_w32_s1,A_dice_w32,17,0,Q2,46,7104,2140,0.84384,0.87993,0.8809,0.87897
A_dice_w32_s1,A_dice_w32,17,0,Q3,7,7222,1826,0.91323,0.9712,0.9607,0.98193
A_dice_w32_s1,A_dice_w32,17,0,Q4_clearest,1,5664,1433,0.93316,0.99011,0.98722,0.99302
A_dice_w32_s1,A_dice_w32,17,20,Q1_dimmest,258,7862,2585,0.55794,0.58827,0.75748,0.48085
A_dice_w32_s1,A_dice_w32,17,20,Q2,43,7104,2140,0.84495,0.88486,0.90063,0.86963
A_dice_w32_s1,A_dice_w32,17,20,Q3,7,7222,1826,0.91359,0.97344,0.96616,0.98083
A_dice_w32_s1,A_dice_w32,17,20,Q4_clearest,1,5664,1433,0.93336,0.99153,0.99143,0.99163
A_dice_w32_s1,A_dice_w32,18,0,Q1_dimmest,212,4966,1759,0.60645,0.6158,0.66467,0.57362
A_dice_w32_s1,A_dice_w32,18,0,Q2,44,6044,1968,0.82467,0.87445,0.85686,0.89278
A_dice_w32_s1,A_dice_w32,18,0,Q3,1,7429,2081,0.86025,0.95702,0.92084,0.99616
A_dice_w32_s1,A_dice_w32,18,0,Q4_clearest,0,7705,1851,0.90273,0.99036,0.9809,1.0
A_dice_w32_s1,A_dice_w32,18,20,Q1_dimmest,199,4966,1759,0.60898,0.62522,0.70407,0.56225
A_dice_w32_s1,A_dice_w32,18,20,Q2,43,6044,1968,0.82496,0.87723,0.867,0.8877
A_dice_w32_s1,A_dice_w32,18,20,Q3,1,7429,2081,0.86237,0.96427,0.93522,0.99519
A_dice_w32_s1,A_dice_w32,18,20,Q4_clearest,0,7705,1851,0.90305,0.99191,0.98395,1.0
A_dice_w32_s1,A_dice_w32,19,0,Q1_dimmest,130,3731,1722,0.62621,0.65557,0.66022,0.65099
A_dice_w32_s1,A_dice_w32,19,0,Q2,33,6957,2067,0.79734,0.84831,0.78615,0.92114
A_dice_w32_s1,A_dice_w32,19,0,Q3,4,8771,2610,0.89666,0.96661,0.94461,0.98966
A_dice_w32_s1,A_dice_w32,19,0,Q4_clearest,0,7909,2077,0.9668,0.99535,0.99075,1.0
A_dice_w32_s1,A_dice_w32,19,20,Q1_dimmest,123,3731,1722,0.62391,0.65488,0.67902,0.6324
A_dice_w32_s1,A_dice_w32,19,20,Q2,29,6957,2067,0.79741,0.85006,0.79458,0.91388
A_dice_w32_s1,A_dice_w32,19,20,Q3,4,8771,2610,0.89692,0.96755,0.94711,0.98889
A_dice_w32_s1,A_dice_w32,19,20,Q4_clearest,0,7909,2077,0.9668,0.99535,0.99075,1.0
A_dice_w32_s1,A_dice_w32,20,0,Q1_dimmest,192,5411,1924,0.60659,0.61656,0.5972,0.63721
A_dice_w32_s1,A_dice_w32,20,0,Q2,27,7210,2225,0.80523,0.85489,0.78722,0.93528
A_dice_w32_s1,A_dice_w32,20,0,Q3,2,6951,2027,0.87677,0.95532,0.91947,0.99408
A_dice_w32_s1,A_dice_w32,20,0,Q4_clearest,0,4693,1197,0.9449,0.98752,0.97615,0.99916
A_dice_w32_s1,A_dice_w32,20,20,Q1_dimmest,179,5411,1924,0.60928,0.62632,0.62531,0.62734
A_dice_w32_s1,A_dice_w32,20,20,Q2,24,7210,2225,0.80836,0.86377,0.80882,0.92674
A_dice_w32_s1,A_dice_w32,20,20,Q3,2,6951,2027,0.87848,0.96102,0.93138,0.9926
A_dice_w32_s1,A_dice_w32,20,20,Q4_clearest,0,4693,1197,0.94508,0.98832,0.97771,0.99916
A_dice_w32_s2,A_dice_w32,01,0,Q1_dimmest,207,4597,1791,0.53359,0.54605,0.59394,0.5053
A_dice_w32_s2,A_dice_w32,01,0,Q2,56,6946,2500,0.79482,0.83872,0.80961,0.87
A_dice_w32_s2,A_dice_w32,01,0,Q3,14,8473,2538,0.87674,0.95859,0.94702,0.97045
A_dice_w32_s2,A_dice_w32,01,0,Q4_clearest,0,9424,2483,0.9338,0.99226,0.9862,0.99839
A_dice_w32_s2,A_dice_w32,01,20,Q1_dimmest,194,4597,1791,0.53172,0.54479,0.61302,0.49023
A_dice_w32_s2,A_dice_w32,01,20,Q2,52,6946,2500,0.79391,0.83717,0.81588,0.8596
A_dice_w32_s2,A_dice_w32,01,20,Q3,13,8473,2538,0.8772,0.96023,0.95136,0.96927
A_dice_w32_s2,A_dice_w32,01,20,Q4_clearest,0,9424,2483,0.9338,0.99226,0.9862,0.99839
A_dice_w32_s2,A_dice_w32,02,0,Q1_dimmest,229,5691,1790,0.46326,0.45556,0.51156,0.41061
A_dice_w32_s2,A_dice_w32,02,0,Q2,47,6606,1861,0.79458,0.78805,0.74479,0.83665
A_dice_w32_s2,A_dice_w32,02,0,Q3,4,8662,2260,0.91156,0.95433,0.92321,0.98761
A_dice_w32_s2,A_dice_w32,02,0,Q4_clearest,2,12831,3378,0.96839,0.99344,0.98754,0.99941
A_dice_w32_s2,A_dice_w32,02,20,Q1_dimmest,211,5691,1790,0.45948,0.44768,0.52548,0.38994
A_dice_w32_s2,A_dice_w32,02,20,Q2,41,6606,1861,0.794,0.78817,0.75781,0.82106
A_dice_w32_s2,A_dice_w32,02,20,Q3,3,8662,2260,0.91322,0.95997,0.93422,0.98717
A_dice_w32_s2,A_dice_w32,02,20,Q4_clearest,2,12831,3378,0.9685,0.99386,0.98838,0.99941
A_dice_w32_s2,A_dice_w32,03,0,Q1_dimmest,294,10358,3377,0.46558,0.46638,0.5936,0.38407
A_dice_w32_s2,A_dice_w32,03,0,Q2,47,9353,2708,0.82122,0.83865,0.83721,0.8401
A_dice_w32_s2,A_dice_w32,03,0,Q3,6,8095,2089,0.94009,0.97174,0.97413,0.96936
A_dice_w32_s2,A_dice_w32,03,0,Q4_clearest,0,5087,1047,0.99035,0.99865,0.99826,0.99904
A_dice_w32_s2,A_dice_w32,03,20,Q1_dimmest,267,10358,3377,0.46134,0.45822,0.60129,0.37015
A_dice_w32_s2,A_dice_w32,03,20,Q2,39,9353,2708,0.81977,0.83561,0.8423,0.82903
A_dice_w32_s2,A_dice_w32,03,20,Q3,6,8095,2089,0.93988,0.97049,0.97453,0.96649
A_dice_w32_s2,A_dice_w32,03,20,Q4_clearest,0,5087,1047,0.99035,0.99865,0.99826,0.99904
A_dice_w32_s2,A_dice_w32,04,0,Q1_dimmest,228,7750,3035,0.47037,0.45333,0.61838,0.35783
A_dice_w32_s2,A_dice_w32,04,0,Q2,38,6017,1865,0.80571,0.81986,0.79662,0.8445
A_dice_w32_s2,A_dice_w32,04,0,Q3,6,6293,1680,0.9263,0.961,0.94239,0.98036
A_dice_w32_s2,A_dice_w32,04,0,Q4_clearest,1,10294,2346,0.97859,0.99332,0.98924,0.99744
A_dice_w32_s2,A_dice_w32,04,20,Q1_dimmest,200,7750,3035,0.46635,0.4455,0.632,0.34399
A_dice_w32_s2,A_dice_w32,04,20,Q2,34,6017,1865,0.804,0.81402,0.80062,0.82788
A_dice_w32_s2,A_dice_w32,04,20,Q3,4,6293,1680,0.92601,0.96036,0.94448,0.97679
A_dice_w32_s2,A_dice_w32,04,20,Q4_clearest,1,10294,2346,0.97863,0.99352,0.99005,0.99702
A_dice_w32_s2,A_dice_w32,05,0,Q1_dimmest,281,9685,3539,0.4491,0.42279,0.60395,0.32523
A_dice_w32_s2,A_dice_w32,05,0,Q2,24,7440,2198,0.84583,0.85288,0.8395,0.8667
A_dice_w32_s2,A_dice_w32,05,0,Q3,4,7606,2186,0.94648,0.98142,0.97262,0.99039
A_dice_w32_s2,A_dice_w32,05,0,Q4_clearest,0,6179,1663,0.97876,0.99823,0.99827,0.9982
A_dice_w32_s2,A_dice_w32,05,20,Q1_dimmest,255,9685,3539,0.44263,0.40973,0.61862,0.3063
A_dice_w32_s2,A_dice_w32,05,20,Q2,20,7440,2198,0.84599,0.85412,0.84934,0.85896
A_dice_w32_s2,A_dice_w32,05,20,Q3,4,7606,2186,0.94607,0.98049,0.97343,0.98765
A_dice_w32_s2,A_dice_w32,05,20,Q4_clearest,0,6179,1663,0.97883,0.99823,0.99827,0.9982
A_dice_w32_s2,A_dice_w32,06,0,Q1_dimmest,335,10790,3981,0.46514,0.46891,0.65801,0.36423
A_dice_w32_s2,A_dice_w32,06,0,Q2,40,7933,2378,0.83285,0.83485,0.85758,0.81329
A_dice_w32_s2,A_dice_w32,06,0,Q3,4,7891,2229,0.95611,0.98382,0.97672,0.99103
A_dice_w32_s2,A_dice_w32,06,0,Q4_clearest,0,5502,1401,0.98239,0.99894,0.99859,0.99929
A_dice_w32_s2,A_dice_w32,06,20,Q1_dimmest,293,10790,3981,0.45902,0.45674,0.68481,0.34263
A_dice_w32_s2,A_dice_w32,06,20,Q2,33,7933,2378,0.82877,0.82424,0.8634,0.78848
A_dice_w32_s2,A_dice_w32,06,20,Q3,3,7891,2229,0.95625,0.98351,0.97961,0.98744
A_dice_w32_s2,A_dice_w32,06,20,Q4_clearest,0,5502,1401,0.98239,0.99894,0.99859,0.99929
A_dice_w32_s2,A_dice_w32,07,0,Q1_dimmest,232,8316,2808,0.42666,0.41214,0.64226,0.30342
A_dice_w32_s2,A_dice_w32,07,0,Q2,43,7149,2172,0.81592,0.81762,0.84664,0.79052
A_dice_w32_s2,A_dice_w32,07,0,Q3,4,7254,1955,0.93092,0.96843,0.96002,0.97698
A_dice_w32_s2,A_dice_w32,07,0,Q4_clearest,0,7433,2033,0.97472,0.99807,0.99615,1.0
A_dice_w32_s2,A_dice_w32,07,20,Q1_dimmest,204,8316,2808,0.42273,0.40291,0.69414,0.28383
A_dice_w32_s2,A_dice_w32,07,20,Q2,36,7149,2172,0.81465,0.81353,0.85851,0.77302
A_dice_w32_s2,A_dice_w32,07,20,Q3,4,7254,1955,0.93154,0.96963,0.96488,0.97442
A_dice_w32_s2,A_dice_w32,07,20,Q4_clearest,0,7433,2033,0.97472,0.99807,0.99615,1.0
A_dice_w32_s2,A_dice_w32,08,0,Q1_dimmest,278,9976,3245,0.48637,0.47523,0.63684,0.37904
A_dice_w32_s2,A_dice_w32,08,0,Q2,36,8461,2479,0.84988,0.85195,0.83603,0.8685
A_dice_w32_s2,A_dice_w32,08,0,Q3,2,6640,1970,0.94118,0.97304,0.9645,0.98173
A_dice_w32_s2,A_dice_w32,08,0,Q4_clearest,0,3312,891,0.97829,0.99215,0.99554,0.98878
A_dice_w32_s2,A_dice_w32,08,20,Q1_dimmest,236,9976,3245,0.48367,0.46989,0.68774,0.35686
A_dice_w32_s2,A_dice_w32,08,20,Q2,28,8461,2479,0.84927,0.85011,0.8455,0.85478
A_dice_w32_s2,A_dice_w32,08,20,Q3,2,6640,1970,0.94221,0.97599,0.97032,0.98173
A_dice_w32_s2,A_dice_w32,08,20,Q4_clearest,0,3312,891,0.97829,0.99215,0.99554,0.98878
A_dice_w32_s2,A_dice_w32,09,0,Q1_dimmest,264,9368,3406,0.51111,0.53,0.69487,0.42836
A_dice_w32_s2,A_dice_w32,09,0,Q2,38,7639,2383,0.85341,0.8796,0.85733,0.90306
A_dice_w32_s2,A_dice_w32,09,0,Q3,1,6249,1936,0.94567,0.98283,0.97111,0.99483
A_dice_w32_s2,A_dice_w32,09,0,Q4_clearest,2,3485,1001,0.9748,0.98952,0.99612,0.98302
A_dice_w32_s2,A_dice_w32,09,20,Q1_dimmest,233,9368,3406,0.50465,0.51863,0.71216,0.40781
A_dice_w32_s2,A_dice_w32,09,20,Q2,36,7639,2383,0.8525,0.87715,0.85952,0.89551
A_dice_w32_s2,A_dice_w32,09,20,Q3,0,6249,1936,0.94501,0.98205,0.97206,0.99225
A_dice_w32_s2,A_dice_w32,09,20,Q4_clearest,1,3485,1001,0.97304,0.98697,0.99609,0.97802
A_dice_w32_s2,A_dice_w32,10,0,Q1_dimmest,294,7560,3177,0.4972,0.46731,0.54862,0.40699
A_dice_w32_s2,A_dice_w32,10,0,Q2,43,6756,2369,0.81514,0.80609,0.77159,0.84382
A_dice_w32_s2,A_dice_w32,10,0,Q3,2,6741,2035,0.9176,0.96052,0.93215,0.99066
A_dice_w32_s2,A_dice_w32,10,0,Q4_clearest,0,6099,1556,0.96274,0.99474,0.98954,1.0
A_dice_w32_s2,A_dice_w32,10,20,Q1_dimmest,262,7560,3177,0.49552,0.4645,0.57351,0.39031
A_dice_w32_s2,A_dice_w32,10,20,Q2,37,6756,2369,0.81401,0.8022,0.78004,0.82566
A_dice_w32_s2,A_dice_w32,10,20,Q3,1,6741,2035,0.91833,0.9626,0.93874,0.98771
A_dice_w32_s2,A_dice_w32,10,20,Q4_clearest,0,6099,1556,0.96289,0.99539,0.99083,1.0
A_dice_w32_s2,A_dice_w32,11,0,Q1_dimmest,299,6386,2930,0.42586,0.38486,0.5313,0.30171
A_dice_w32_s2,A_dice_w32,11,0,Q2,49,5601,2186,0.77416,0.73794,0.71126,0.7667
A_dice_w32_s2,A_dice_w32,11,0,Q3,10,6593,2129,0.87937,0.9079,0.86261,0.9582
A_dice_w32_s2,A_dice_w32,11,0,Q4_clearest,1,10959,3211,0.94516,0.98356,0.96971,0.99782
A_dice_w32_s2,A_dice_w32,11,20,Q1_dimmest,273,6386,2930,0.42026,0.37562,0.54827,0.28567
