image,width_multiple,min_size,dice,cldice,betti0_err,betti1_err
test_071.png,0.0,0,0.8098,0.98197,3,1
test_071.png,0.21,8,0.80983,0.98222,1,1
test_071.png,0.52,19,0.80983,0.98222,1,1
test_071.png,1.04,37,0.80983,0.98222,1,1
test_071.png,2.08,75,0.80966,0.9816,0,1
test_071.png,5.21,188,0.80966,0.9816,0,1
test_071.png,10.42,375,0.80966,0.9816,0,1
test_072.png,0.0,0,0.90494,0.96769,19,8
test_072.png,0.21,8,0.90495,0.96791,16,8
test_072.png,0.52,19,0.90502,0.96825,12,8
test_072.png,1.04,37,0.90539,0.96998,9,8
test_072.png,2.08,75,0.9064,0.97242,6,8
test_072.png,5.21,188,0.90688,0.97359,3,8
test_072.png,10.42,375,0.90882,0.97817,1,8
test_073.png,0.0,0,0.9354,0.99015,2,4
test_073.png,0.21,8,0.93541,0.99019,0,4
test_073.png,0.52,19,0.93532,0.9901,1,4
test_073.png,1.04,37,0.93532,0.9901,1,4
test_073.png,2.08,75,0.93532,0.9901,1,4
test_073.png,5.21,188,0.93532,0.9901,1,4
test_073.png,10.42,375,0.93532,0.9901,1,4
test_074.png,0.0,0,0.97257,0.99707,1,1
test_074.png,0.21,8,0.97255,0.99707,0,1
test_074.png,0.52,19,0.97255,0.99707,0,1
test_074.png,1.04,37,0.97255,0.99707,0,1
test_074.png,2.08,75,0.97255,0.99707,0,1
test_074.png,5.21,188,0.97255,0.99707,0,1
test_074.png,10.42,375,0.97255,0.99707,0,1
test_075.png,0.0,0,0.91946,0.99566,1,2
test_075.png,0.21,8,0.91949,0.99594,0,2
test_075.png,0.52,19,0.91949,0.99594,0,2
test_075.png,1.04,37,0.91949,0.99594,0,2
test_075.png,2.08,75,0.91949,0.99594,0,2
test_075.png,5.21,188,0.91949,0.99594,0,2
test_075.png,10.42,375,0.91949,0.99594,0,2
test_076.png,0.0,0,0.88264,0.99779,0,1
test_076.png,0.21,8,0.88264,0.99779,0,1
test_076.png,0.52,19,0.88264,0.99779,0,1
test_076.png,1.04,37,0.88264,0.99779,0,1
test_076.png,2.08,75,0.88264,0.99779,0,1
test_076.png,5.21,188,0.88264,0.99779,0,1
test_076.png,10.42,375,0.88264,0.99779,0,1
test_077.png,0.0,0,0.9227,1.0,0,0
test_077.png,0.21,8,0.9227,1.0,0,0
test_077.png,0.52,19,0.9227,1.0,0,0
test_077.png,1.04,37,0.9227,1.0,0,0
test_077.png,2.08,75,0.9227,1.0,0,0
test_077.png,5.21,188,0.9227,1.0,0,0
test_077.png,10.42,375,0.9227,1.0,0,0
test_078.png,0.0,0,0.82834,0.97497,5,0
test_078.png,0.21,8,0.82845,0.9757,1,0
test_078.png,0.52,19,0.82845,0.9757,1,0
test_078.png,1.04,37,0.82845,0.9757,1,0
test_078.png,2.08,75,0.82871,0.97595,0,0
test_078.png,5.21,188,0.82871,0.97595,0,0
test_078.png,10.42,375,0.82871,0.97595,0,0
test_079.png,0.0,0,0.92562,0.99136,2,0
test_079.png,0.21,8,0.92562,0.99136,2,0
test_079.png,0.52,19,0.92572,0.99286,1,0
test_079.png,1.04,37,0.92572,0.99286,1,0
test_079.png,2.08,75,0.92572,0.99286,1,0
test_079.png,5.21,188,0.92646,0.99426,0,0
test_079.png,10.42,375,0.92646,0.99426,0,0
test_080.png,0.0,0,0.84679,0.99652,1,1
test_080.png,0.21,8,0.84679,0.99652,1,1
test_080.png,0.52,19,0.84679,0.99652,1,1
test_080.png,1.04,37,0.84679,0.99652,1,1
test_080.png,2.08,75,0.84724,0.99683,0,1
test_080.png,5.21,188,0.84724,0.99683,0,1
test_080.png,10.42,375,0.84724,0.99683,0,1
test_081.png,0.0,0,0.83052,0.98495,3,3
test_081.png,0.21,8,0.83053,0.98505,2,3
test_081.png,0.52,19,0.8306,0.98535,1,3
test_081.png,1.04,37,0.8306,0.98535,1,3
test_081.png,2.08,75,0.83097,0.98622,0,3
test_081.png,5.21,188,0.83097,0.98622,0,3
test_081.png,10.42,375,0.83097,0.98622,0,3
test_082.png,0.0,0,0.82647,0.96972,11,53
test_082.png,0.21,8,0.82646,0.96991,4,53
test_082.png,0.52,19,0.82646,0.96991,4,53
test_082.png,1.04,37,0.82608,0.96926,1,53
test_082.png,2.08,75,0.82565,0.96886,0,53
test_082.png,5.21,188,0.82565,0.96886,0,53
test_082.png,10.42,375,0.82565,0.96886,0,53
test_083.png,0.0,0,0.94297,0.99339,3,7
test_083.png,0.21,8,0.94297,0.99339,3,7
test_083.png,0.52,19,0.94306,0.99406,1,7
test_083.png,1.04,37,0.94294,0.99394,0,7
test_083.png,2.08,75,0.94294,0.99394,0,7
test_083.png,5.21,188,0.94294,0.99394,0,7
test_083.png,10.42,375,0.94294,0.99394,0,7
test_084.png,0.0,0,0.96401,0.99845,0,1
test_084.png,0.21,8,0.96401,0.99845,0,1
test_084.png,0.52,19,0.96401,0.99845,0,1
test_084.png,1.04,37,0.96401,0.99845,0,1
test_084.png,2.08,75,0.96401,0.99845,0,1
test_084.png,5.21,188,0.96401,0.99845,0,1
test_084.png,10.42,375,0.96401,0.99845,0,1
test_085.png,0.0,0,0.91734,0.99769,0,0
test_085.png,0.21,8,0.91734,0.99769,0,0
test_085.png,0.52,19,0.91734,0.99769,0,0
test_085.png,1.04,37,0.91734,0.99769,0,0
test_085.png,2.08,75,0.91734,0.99769,0,0
test_085.png,5.21,188,0.91734,0.99769,0,0
test_085.png,10.42,375,0.91734,0.99769,0,0
test_086.png,0.0,0,0.91468,0.98673,6,2
test_086.png,0.21,8,0.91472,0.98708,1,2
test_086.png,0.52,19,0.9148,0.98743,0,2
test_086.png,1.04,37,0.9148,0.98743,0,2
test_086.png,2.08,75,0.9148,0.98743,0,2
test_086.png,5.21,188,0.9148,0.98743,0,2
test_086.png,10.42,375,0.9148,0.98743,0,2
test_087.png,0.0,0,0.82562,0.97251,8,6
test_087.png,0.21,8,0.82566,0.97287,3,6
test_087.png,0.52,19,0.8257,0.97326,2,6
test_087.png,1.04,37,0.82595,0.97389,0,6
test_087.png,2.08,75,0.82595,0.97389,0,6
test_087.png,5.21,188,0.82595,0.97389,0,6
test_087.png,10.42,375,0.82595,0.97389,0,6
test_088.png,0.0,0,0.91041,0.9903,9,1
test_088.png,0.21,8,0.91059,0.99251,2,1
test_088.png,0.52,19,0.91059,0.99251,2,1
test_088.png,1.04,37,0.91076,0.99322,1,1
test_088.png,2.08,75,0.91104,0.99402,0,1
test_088.png,5.21,188,0.91104,0.99402,0,1
test_088.png,10.42,375,0.91104,0.99402,0,1
test_089.png,0.0,0,0.8754,0.99353,2,2
test_089.png,0.21,8,0.87542,0.99374,1,2
test_089.png,0.52,19,0.87549,0.99436,0,2
test_089.png,1.04,37,0.87549,0.99436,0,2
test_089.png,2.08,75,0.87549,0.99436,0,2
test_089.png,5.21,188,0.87549,0.99436,0,2
test_089.png,10.42,375,0.87331,0.98735,1,2
test_090.png,0.0,0,0.82848,0.97282,6,0
test_090.png,0.21,8,0.82846,0.97302,4,0
test_090.png,0.52,19,0.8285,0.97311,1,0
test_090.png,1.04,37,0.8285,0.97311,1,0
test_090.png,2.08,75,0.8287,0.97355,0,0
test_090.png,5.21,188,0.8287,0.97355,0,0
test_090.png,10.42,375,0.8287,0.97355,0,0
test_091.png,0.0,0,0.88584,0.9915,2,0
test_091.png,0.21,8,0.88584,0.9915,1,0
test_091.png,0.52,19,0.88592,0.99155,0,0
test_091.png,1.04,37,0.88592,0.99155,0,0
test_091.png,2.08,75,0.88592,0.99155,0,0
test_091.png,5.21,188,0.88592,0.99155,0,0
test_091.png,10.42,375,0.88592,0.99155,0,0
test_092.png,0.0,0,0.95064,0.9976,2,0
test_092.png,0.21,8,0.9507,0.99825,0,0
test_092.png,0.52,19,0.9507,0.99825,0,0
test_092.png,1.04,37,0.9507,0.99825,0,0
test_092.png,2.08,75,0.9507,0.99825,0,0
test_092.png,5.21,188,0.9507,0.99825,0,0
test_092.png,10.42,375,0.9507,0.99825,0,0
test_093.png,0.0,0,0.95915,0.98766,3,6
test_093.png,0.21,8,0.95919,0.98799,0,6
test_093.png,0.52,19,0.95919,0.98799,0,6
test_093.png,1.04,37,0.95919,0.98799,0,6
test_093.png,2.08,75,0.95919,0.98799,0,6
test_093.png,5.21,188,0.95919,0.98799,0,6
test_093.png,10.42,375,0.95919,0.98799,0,6
test_094.png,0.0,0,0.92557,0.99876,0,0
test_094.png,0.21,8,0.92557,0.99876,0,0
test_094.png,0.52,19,0.92557,0.99876,0,0
test_094.png,1.04,37,0.92557,0.99876,0,0
test_094.png,2.08,75,0.92557,0.99876,0,0
test_094.png,5.21,188,0.92557,0.99876,0,0
test_094.png,10.42,375,0.92557,0.99876,0,0
test_095.png,0.0,0,0.9376,0.99646,2,1
test_095.png,0.21,8,0.9376,0.99646,2,1
test_095.png,0.52,19,0.93777,0.99677,0,1
test_095.png,1.04,37,0.93777,0.99677,0,1
test_095.png,2.08,75,0.93777,0.99677,0,1
test_095.png,5.21,188,0.93777,0.99677,0,1
test_095.png,10.42,375,0.93777,0.99677,0,1
test_096.png,0.0,0,0.89882,0.99713,0,0
test_096.png,0.21,8,0.89882,0.99713,0,0
test_096.png,0.52,19,0.89882,0.99713,0,0
test_096.png,1.04,37,0.89882,0.99713,0,0
test_096.png,2.08,75,0.89882,0.99713,0,0
test_096.png,5.21,188,0.89882,0.99713,0,0
test_096.png,10.42,375,0.89882,0.99713,0,0
test_097.png,0.0,0,0.88337,0.99189,2,1
test_097.png,0.21,8,0.88338,0.992,1,1
test_097.png,0.52,19,0.88338,0.992,1,1
test_097.png,1.04,37,0.88351,0.99232,0,1
test_097.png,2.08,75,0.88351,0.99232,0,1
test_097.png,5.21,188,0.88351,0.99232,0,1
test_097.png,10.42,375,0.88351,0.99232,0,1
test_098.png,0.0,0,0.91425,0.97881,6,3
test_098.png,0.21,8,0.91439,0.98012,1,3
test_098.png,0.52,19,0.91439,0.98012,1,3
test_098.png,1.04,37,0.91439,0.98012,1,3
test_098.png,2.08,75,0.91459,0.98156,0,3
test_098.png,5.21,188,0.91459,0.98156,0,3
test_098.png,10.42,375,0.91459,0.98156,0,3
test_099.png,0.0,0,0.91668,0.99351,2,2
test_099.png,0.21,8,0.91671,0.99366,1,2
test_099.png,0.52,19,0.91671,0.99366,1,2
test_099.png,1.04,37,0.91693,0.99491,0,2
test_099.png,2.08,75,0.91693,0.99491,0,2
test_099.png,5.21,188,0.91693,0.99491,0,2
test_099.png,10.42,375,0.91693,0.99491,0,2
test_100.png,0.0,0,0.95564,0.99768,0,1
test_100.png,0.21,8,0.95564,0.99768,0,1
test_100.png,0.52,19,0.95564,0.99768,0,1
test_100.png,1.04,37,0.95564,0.99768,0,1
