epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6278,0.8222,0.8323,90.4,29.6,3.325,0.7
20,0.5778,0.8177,0.8251,86.4,32.6,3.6119,1.3
30,0.5542,0.8187,0.8249,78.8,31.0,4.1489,1.9
40,0.5328,0.8147,0.8218,101.2,31.2,3.6228,2.6
50,0.5199,0.8089,0.8151,133.4,28.6,4.2213,3.2
60,0.5101,0.8147,0.8209,82.0,33.6,3.6404,3.9
70,0.4992,0.8109,0.8147,99.2,32.2,3.4993,4.5
80,0.4952,0.8122,0.8172,78.4,33.0,3.6404,5.2
90,0.4821,0.809,0.8145,98.2,29.2,3.7381,5.8
100,0.4831,0.8128,0.8148,101.4,29.8,3.5232,6.5
