epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.4045,0.7595,0.8213,104.2,22.8,7.4829,1.2
20,1.3714,0.7535,0.8148,97.8,20.6,8.09,2.4
30,1.3365,0.7537,0.8205,84.0,19.6,7.4666,3.6
40,1.3117,0.7316,0.7891,116.4,18.6,10.4022,4.7
50,1.3054,0.7519,0.8177,94.0,21.6,8.0444,5.9
60,1.2899,0.7538,0.8153,100.2,21.2,7.5935,7.1
70,1.2712,0.7407,0.8018,100.8,20.4,9.084,8.3
80,1.2452,0.7622,0.8271,78.0,22.0,6.6619,9.5
90,1.2533,0.7417,0.8021,111.8,19.2,8.8008,10.6
100,1.2542,0.749,0.8125,95.0,19.6,8.4006,11.8
