epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5147,0.8144,0.8251,77.8,29.35,4.1877,0.8
20,0.4978,0.8154,0.8253,72.1,28.95,4.1138,1.6
30,0.4838,0.8183,0.8306,65.6,26.0,4.2104,2.4
40,0.4704,0.8161,0.8228,66.55,28.7,4.1026,3.2
50,0.4594,0.8165,0.8245,73.5,28.6,4.1922,4.0
60,0.4617,0.8166,0.8207,76.65,27.6,4.1927,4.9
70,0.4541,0.8147,0.821,73.4,26.85,4.2459,5.8
80,0.4484,0.8156,0.8206,67.2,27.5,4.1531,6.7
90,0.4458,0.813,0.8163,73.8,28.15,4.3499,7.5
100,0.4421,0.814,0.82,74.05,29.45,4.3244,8.4
