epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5574,0.813,0.8223,56.05,27.7,5.5287,1.1
20,0.5454,0.8197,0.8292,63.45,27.65,4.1418,2.2
30,0.5368,0.8196,0.8324,61.65,25.55,3.6807,3.4
40,0.5326,0.8223,0.831,55.95,28.3,4.0176,4.5
50,0.5267,0.8201,0.8344,54.05,25.9,4.0285,5.6
60,0.5288,0.8193,0.8307,60.5,28.7,3.7953,6.7
70,0.5255,0.8206,0.835,48.8,27.9,3.846,7.7
80,0.5167,0.8224,0.8335,57.15,28.75,3.6891,8.8
90,0.5175,0.8221,0.8354,64.9,24.95,3.5896,10.0
100,0.5156,0.8237,0.8354,47.1,26.75,3.9139,11.1
