epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.4405,0.8205,0.8288,85.0,27.8,3.7958,0.8
20,0.4082,0.8181,0.8244,72.4,31.6,3.9318,1.5
30,0.3899,0.8183,0.8276,78.0,32.4,3.4306,2.2
40,0.3805,0.8202,0.8254,79.2,29.0,3.4008,3.0
50,0.372,0.8191,0.8266,81.6,32.8,3.4008,3.7
60,0.366,0.8092,0.814,80.4,34.2,3.9306,4.5
70,0.3636,0.8138,0.816,84.8,31.8,3.7807,5.2
80,0.3504,0.8148,0.8179,88.8,30.2,3.3579,6.0
90,0.3483,0.8119,0.8148,83.4,33.2,3.8894,6.7
100,0.3437,0.8139,0.8182,86.6,31.2,3.5665,7.5
