epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6924,0.8163,0.8308,112.0,26.4,3.4798,0.7
20,0.6321,0.8147,0.8267,106.6,30.0,4.1211,1.4
30,0.5991,0.81,0.8247,103.6,26.2,3.8747,2.1
40,0.575,0.8134,0.8228,95.0,29.4,3.666,2.8
50,0.5661,0.8082,0.8168,125.6,28.0,4.6129,3.4
60,0.5508,0.8096,0.8173,104.0,25.2,4.1154,4.1
70,0.5402,0.8127,0.8228,72.6,27.8,3.8564,4.8
80,0.5311,0.8082,0.813,76.6,34.2,4.1701,5.5
90,0.5341,0.8068,0.8114,118.4,28.4,4.1184,6.2
100,0.5197,0.8087,0.8144,92.0,29.4,3.7292,6.9
