epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.566,0.8157,0.8276,84.45,25.8,4.295,1.1
20,0.547,0.8215,0.8323,56.2,25.95,4.2234,2.2
30,0.5396,0.8206,0.8298,63.85,28.05,3.8727,3.3
40,0.5296,0.8237,0.8344,55.25,27.9,4.0558,4.3
50,0.5318,0.8208,0.8326,61.75,24.55,3.7473,5.4
60,0.5232,0.8235,0.8355,61.6,26.15,3.5756,6.5
70,0.5233,0.823,0.8363,55.9,26.3,3.646,7.5
80,0.5243,0.8193,0.83,57.1,29.0,3.8302,8.6
90,0.5186,0.8216,0.8322,58.2,26.7,3.6977,9.7
100,0.5172,0.8221,0.833,64.6,25.65,3.5359,10.7
