epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.1575,0.725,0.7318,310.2,17.2,12.9683,0.9
20,1.0086,0.7765,0.8062,137.0,25.2,7.4916,1.6
30,0.9452,0.7981,0.827,113.8,29.8,5.2931,2.4
40,0.9089,0.7868,0.8134,130.6,26.0,6.4228,3.2
50,0.8822,0.7926,0.8185,123.8,28.4,6.1353,4.0
60,0.8593,0.7952,0.8206,124.4,28.6,5.2532,4.8
70,0.84,0.7998,0.8239,97.6,28.2,4.9517,5.6
80,0.8266,0.7998,0.8238,101.6,29.2,4.7896,6.4
90,0.8116,0.7983,0.8202,112.4,29.8,5.3229,7.2
100,0.7997,0.8041,0.8235,105.6,31.2,4.8742,8.0
