epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6601,0.8152,0.8274,104.6,26.2,3.0032,0.8
20,0.643,0.8234,0.8336,67.8,32.4,3.2084,1.6
30,0.6311,0.8206,0.8324,64.0,28.0,2.8601,2.3
40,0.6266,0.8249,0.8359,69.0,30.4,2.8375,3.1
50,0.6219,0.8251,0.8357,61.0,31.2,2.9915,3.9
60,0.6135,0.8236,0.8344,72.4,28.2,2.8271,4.7
70,0.6121,0.823,0.8346,69.6,28.2,2.8614,5.4
80,0.6116,0.8214,0.8308,65.6,32.4,3.1314,6.2
90,0.6113,0.8238,0.8356,63.2,31.0,3.0454,7.0
100,0.6051,0.8233,0.8334,70.4,28.6,2.7319,7.7
