epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9243,0.8119,0.8372,81.2,25.6,3.5678,0.7
20,0.8897,0.8122,0.8328,83.6,27.2,4.2588,1.5
30,0.8839,0.8094,0.837,72.0,27.2,3.9963,2.3
40,0.8623,0.8144,0.8403,68.6,26.8,3.7193,3.0
50,0.8509,0.8188,0.8451,62.2,27.6,3.175,3.7
60,0.856,0.8058,0.8314,82.6,24.8,4.5134,4.4
70,0.8447,0.8159,0.842,72.2,26.2,3.5193,5.1
80,0.8452,0.8168,0.842,68.0,26.6,3.3517,5.9
90,0.8335,0.8144,0.8384,76.0,26.6,3.8796,6.6
100,0.8386,0.8112,0.8367,82.2,26.6,4.0854,7.2
