epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.637,0.8234,0.8285,62.2,26.0,4.0817,0.8
20,0.6155,0.8218,0.8294,89.6,29.0,3.1314,1.7
30,0.6111,0.8232,0.8335,52.8,30.4,3.7119,2.5
40,0.5991,0.8263,0.8355,72.0,28.2,2.9915,3.3
50,0.5941,0.8285,0.8385,55.4,29.2,3.1638,4.1
60,0.5942,0.824,0.8369,64.8,28.8,2.8718,5.0
70,0.5888,0.8229,0.8321,66.4,31.4,3.2723,5.8
80,0.5859,0.8267,0.8372,66.4,28.0,3.1638,6.6
90,0.5779,0.8264,0.8357,65.6,27.0,2.8435,7.4
100,0.5871,0.8239,0.8352,55.8,29.2,3.2454,8.2
