epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5236,0.8164,0.8251,73.35,28.05,4.2899,1.0
20,0.4953,0.8156,0.8243,63.85,28.35,4.3744,2.0
30,0.4794,0.8132,0.821,75.05,31.7,4.2137,3.0
40,0.4736,0.8143,0.8234,60.8,27.5,4.5588,4.0
50,0.4645,0.8164,0.8247,66.15,28.45,4.3046,5.0
60,0.4618,0.8155,0.8229,72.95,25.95,4.2156,5.9
70,0.4503,0.8163,0.822,67.9,27.95,4.3758,6.9
80,0.4472,0.8151,0.8199,72.45,28.8,4.3201,7.9
90,0.4434,0.8101,0.8139,77.8,28.1,4.6487,8.9
100,0.4434,0.8116,0.8151,73.65,28.1,4.4762,9.9
