epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9459,0.7989,0.825,109.2,26.0,5.646,0.8
20,0.8221,0.782,0.7962,177.8,24.0,7.3999,1.5
30,0.778,0.803,0.8221,111.4,29.6,5.4115,2.3
40,0.7473,0.8098,0.8341,77.2,30.4,4.0894,3.0
50,0.7216,0.8031,0.8202,121.6,27.6,5.0701,3.8
60,0.7096,0.8019,0.8181,123.8,29.4,5.0631,4.6
70,0.6956,0.807,0.823,104.8,29.4,4.5377,5.4
80,0.6859,0.8038,0.8197,117.4,29.6,4.7732,6.1
90,0.6738,0.8054,0.8177,119.4,31.6,4.742,6.9
100,0.6703,0.8063,0.8224,99.4,28.6,4.2,7.7
