epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9232,0.8071,0.8301,97.4,28.4,4.1884,0.8
20,0.891,0.8078,0.8337,81.2,24.6,4.6818,1.5
30,0.8767,0.8111,0.8437,57.6,26.6,3.8454,2.3
40,0.8669,0.8048,0.8323,88.8,24.6,4.6571,3.0
50,0.8637,0.8157,0.8426,61.6,30.4,3.3517,3.8
60,0.8509,0.8129,0.8406,68.4,26.2,3.3403,4.6
70,0.8459,0.8153,0.8411,67.6,28.0,3.4079,5.3
80,0.8435,0.8077,0.8356,80.2,25.2,4.2965,6.1
90,0.8425,0.8113,0.8381,78.8,25.4,3.8614,6.8
100,0.8352,0.8156,0.8429,71.8,27.4,3.4797,7.6
