epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7777,0.8035,0.8366,78.8,24.0,3.5782,1.1
20,0.7509,0.8201,0.8478,53.2,26.4,3.073,2.1
30,0.7339,0.8201,0.846,53.4,22.6,2.8258,3.1
40,0.7302,0.8186,0.8454,52.6,21.6,3.1295,4.1
50,0.7253,0.8207,0.8496,51.8,25.4,2.9322,5.2
60,0.7144,0.8187,0.8469,43.4,23.2,2.8601,6.2
70,0.713,0.8167,0.8458,53.6,23.0,2.8926,7.2
80,0.7099,0.8165,0.8432,55.4,22.8,3.0506,8.2
90,0.7114,0.8192,0.8474,48.0,25.2,2.7073,9.2
100,0.7026,0.8135,0.8427,49.2,24.0,3.115,10.2
