epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6865,0.8159,0.8322,70.15,25.6,4.2148,1.1
20,0.6554,0.8162,0.8205,85.8,26.9,4.4145,2.1
30,0.6319,0.8148,0.8228,83.15,28.35,4.4285,3.1
40,0.6206,0.8147,0.8217,76.8,28.15,4.4882,4.2
50,0.605,0.8108,0.8161,95.75,25.65,4.8485,5.2
60,0.5959,0.8139,0.8193,71.95,28.1,4.6957,6.2
70,0.5931,0.8108,0.8169,93.05,28.1,4.836,7.2
80,0.5855,0.8097,0.8163,90.05,27.15,4.9812,8.2
90,0.5761,0.8091,0.8142,75.9,28.95,4.6011,9.3
100,0.5725,0.8099,0.8128,81.0,28.0,4.8032,10.3
