epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.4551,0.8008,0.8463,46.4,27.6,4.4749,11.7
20,0.438,0.7987,0.848,54.2,27.85,4.1834,19.4
30,0.4325,0.798,0.8517,41.95,26.1,4.2175,25.7
40,0.4277,0.8023,0.8497,35.85,27.4,4.63,32.3
50,0.427,0.7975,0.8542,37.85,26.85,4.088,38.8
60,0.4258,0.8008,0.8526,37.35,26.4,4.3128,45.4
70,0.4283,0.7996,0.853,39.85,26.65,4.1757,52.3
80,0.4175,0.7978,0.8571,42.1,25.25,3.94,60.6
90,0.4209,0.7994,0.8557,35.3,26.05,3.9837,67.9
100,0.421,0.799,0.855,36.1,27.75,4.0004,74.1
