epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5179,0.8164,0.831,56.5,24.75,4.5641,0.9
20,0.497,0.8176,0.8259,63.2,25.55,4.1307,1.8
30,0.4853,0.8181,0.8272,66.65,27.5,4.0554,2.7
40,0.4751,0.8165,0.8268,64.3,27.6,4.1996,3.6
50,0.4635,0.8149,0.8248,79.85,22.25,4.2543,4.5
60,0.4585,0.8144,0.8217,70.45,25.05,4.3226,5.4
70,0.4575,0.8161,0.8233,67.65,24.8,4.3049,6.3
80,0.4505,0.8154,0.8248,68.8,24.95,4.2614,7.1
90,0.4452,0.813,0.8193,72.6,26.7,4.4191,8.0
100,0.442,0.8134,0.8186,77.65,26.9,4.3019,8.9
