epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9421,0.8034,0.8297,109.8,26.0,4.4532,0.6
20,0.8373,0.7983,0.8231,117.6,23.0,5.4492,1.2
30,0.7937,0.8031,0.829,102.6,23.4,4.592,1.8
40,0.7571,0.8003,0.8216,108.6,27.8,5.3617,2.4
50,0.735,0.8012,0.8202,116.2,26.0,4.8877,3.0
60,0.7222,0.8056,0.8247,102.2,27.0,4.6,3.6
70,0.7078,0.8057,0.8215,110.8,25.8,4.4641,4.2
80,0.6944,0.8107,0.8288,85.6,25.6,4.0267,4.8
90,0.6839,0.8077,0.8242,96.4,28.0,4.399,5.5
100,0.6744,0.8023,0.8173,119.8,28.0,4.7016,6.1
