epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.691,0.8163,0.829,88.55,30.25,3.9774,1.1
20,0.654,0.8137,0.8215,94.95,28.05,4.6588,2.1
30,0.6327,0.8168,0.8258,73.6,28.5,4.1943,3.1
40,0.6212,0.8132,0.8183,95.95,26.6,4.5841,4.1
50,0.6033,0.813,0.8208,77.45,29.5,4.52,5.2
60,0.6004,0.8119,0.8207,78.6,25.7,4.4684,6.2
70,0.5898,0.8129,0.8197,78.05,28.1,4.2441,7.2
80,0.584,0.8137,0.8207,69.25,27.85,4.3218,8.3
90,0.5789,0.8111,0.8167,69.75,28.95,4.715,9.3
100,0.5759,0.8107,0.8146,90.85,28.65,4.7412,10.3
