epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5955,0.8202,0.8293,87.0,32.8,3.6525,0.7
20,0.5497,0.8201,0.8302,86.2,32.4,3.1884,1.3
30,0.5241,0.8214,0.8314,86.0,29.2,3.2124,2.0
40,0.507,0.8166,0.8212,92.0,33.2,3.7536,2.7
50,0.4939,0.8142,0.8194,94.2,36.0,3.4008,3.3
60,0.482,0.8153,0.8208,99.0,30.0,3.5318,4.0
70,0.4714,0.8148,0.8202,80.6,31.4,3.6105,4.7
80,0.4705,0.8107,0.8135,92.4,35.0,3.4002,5.4
90,0.4611,0.8136,0.8202,108.6,29.0,3.6079,6.0
100,0.4586,0.8135,0.816,93.8,29.0,3.4002,6.7
