epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5652,0.8153,0.8247,79.3,26.7,4.0806,1.0
20,0.5481,0.8196,0.8309,54.85,25.35,4.2437,2.0
30,0.5399,0.8198,0.8287,70.75,26.4,3.891,3.1
40,0.529,0.8221,0.8322,55.0,25.3,4.1033,4.1
50,0.532,0.8205,0.8325,57.1,24.1,3.7171,5.1
60,0.5238,0.8241,0.8346,57.2,25.3,3.6893,6.1
70,0.5242,0.8229,0.8379,56.0,25.9,3.6189,7.1
80,0.525,0.8203,0.8312,57.0,27.4,3.7312,8.1
90,0.5195,0.8214,0.8318,57.85,27.4,3.7421,9.1
100,0.5167,0.8214,0.8328,62.35,26.55,3.5698,10.1
