epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.1263,0.79,0.8266,105.6,24.6,5.496,0.9
20,1.0874,0.7918,0.8224,95.6,24.4,6.1696,1.8
30,1.0553,0.7925,0.8274,87.8,20.0,5.8577,2.7
40,1.0565,0.7899,0.8229,111.0,22.2,6.1037,3.6
50,1.0508,0.795,0.8239,105.0,23.0,5.929,4.4
60,1.0305,0.7886,0.823,109.2,21.2,6.081,5.3
70,1.0212,0.7935,0.8237,101.0,24.0,5.8287,6.2
80,1.0185,0.788,0.8256,92.6,25.0,6.2093,7.1
90,1.0229,0.7952,0.8241,101.0,25.0,5.7501,8.0
100,1.0091,0.7918,0.8249,86.8,24.0,5.7582,8.8
