epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.4344,0.8231,0.8299,80.4,32.2,3.767,0.8
20,0.4055,0.8235,0.8273,65.6,32.0,4.0806,1.5
30,0.3918,0.8187,0.8244,69.8,35.4,3.8827,2.3
40,0.374,0.8185,0.8246,71.0,35.4,3.9721,3.0
50,0.3746,0.8162,0.8235,75.6,34.0,3.7736,3.7
60,0.367,0.8151,0.8179,100.6,32.8,3.9243,4.4
70,0.3529,0.8152,0.8222,83.2,31.8,3.7633,5.2
80,0.3512,0.8157,0.8194,89.8,30.6,3.7193,5.9
90,0.345,0.8143,0.815,89.6,35.6,3.5417,6.6
100,0.3397,0.8112,0.8121,99.8,35.0,3.6894,7.4
