epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5215,0.8129,0.8211,67.15,30.5,4.7381,1.0
20,0.4981,0.8173,0.8256,85.05,27.7,4.0028,1.9
30,0.483,0.8174,0.829,66.35,25.0,4.1746,2.8
40,0.4763,0.8154,0.8226,69.9,28.35,4.3912,3.8
50,0.4612,0.816,0.8222,78.25,28.6,4.1757,4.7
60,0.4625,0.8162,0.8242,70.4,26.4,4.1242,5.6
70,0.4559,0.8154,0.8218,72.55,26.1,4.1395,6.5
80,0.4478,0.8134,0.8196,71.1,28.65,4.3701,7.5
90,0.4427,0.8153,0.8212,72.55,27.3,4.2512,8.4
100,0.4422,0.8143,0.8192,78.2,28.95,4.2879,9.3
