epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7094,0.8214,0.8365,83.8,30.8,2.9202,0.9
20,0.6908,0.8249,0.8405,68.4,26.0,2.8258,1.7
30,0.6782,0.8241,0.839,72.8,27.0,2.8258,2.5
40,0.675,0.8243,0.8368,66.8,27.4,2.8032,3.3
50,0.6635,0.8241,0.8374,65.4,30.4,2.8707,4.2
60,0.661,0.8268,0.8408,69.8,28.6,2.5889,5.0
70,0.6587,0.8235,0.8411,61.4,27.8,2.6135,5.8
80,0.6547,0.8251,0.8384,65.0,26.4,2.8504,6.7
90,0.659,0.8264,0.8409,59.8,28.6,2.5889,7.5
100,0.6522,0.8229,0.8379,66.2,27.4,2.8258,8.3
