epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.4022,0.751,0.8122,108.4,20.8,8.6929,1.1
20,1.3526,0.7488,0.8104,103.6,21.4,8.714,2.3
30,1.3445,0.7596,0.8214,83.0,20.8,7.5726,3.4
40,1.3148,0.7565,0.8234,70.6,23.2,7.0541,4.5
50,1.2781,0.7511,0.8168,81.4,18.4,7.7299,5.6
60,1.2954,0.7478,0.8116,92.0,22.8,8.6009,6.7
70,1.285,0.7586,0.8244,76.0,20.2,7.1364,7.8
80,1.2635,0.7556,0.8191,88.2,23.2,7.913,8.9
90,1.2575,0.766,0.831,67.2,22.0,6.7645,10.0
100,1.2451,0.7501,0.8141,91.8,17.4,7.7815,11.2
