epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.685,0.8166,0.8343,87.4,28.2,3.6752,0.8
20,0.6345,0.8173,0.8298,100.8,24.2,4.0649,1.6
30,0.5979,0.8117,0.8222,119.4,25.2,4.3536,2.4
40,0.5787,0.8158,0.8245,89.4,29.6,3.6021,3.1
50,0.556,0.814,0.8218,94.0,28.8,4.0422,3.9
60,0.5502,0.81,0.8179,120.4,30.0,3.6895,4.7
70,0.5398,0.8078,0.8103,148.0,27.2,4.7519,5.4
80,0.534,0.812,0.8202,96.8,34.0,3.9633,6.2
90,0.5294,0.8132,0.8167,110.4,32.8,3.9142,7.0
100,0.5214,0.8122,0.8198,87.0,31.4,3.5401,7.7
