epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5693,0.8227,0.8347,81.0,31.6,3.2066,0.8
20,0.5301,0.8209,0.8304,105.0,28.6,3.0129,1.6
30,0.5112,0.8175,0.828,96.8,27.4,3.529,2.4
40,0.496,0.8167,0.8233,82.2,33.0,3.3644,3.2
50,0.4795,0.8131,0.8156,106.4,31.0,3.6747,3.9
60,0.4698,0.8108,0.8153,87.6,35.0,3.7911,4.7
70,0.461,0.8146,0.8185,82.2,31.4,3.7322,5.5
80,0.4562,0.8116,0.8131,112.6,34.0,3.5691,6.3
90,0.4487,0.811,0.8127,110.6,29.0,3.5496,7.1
100,0.442,0.8094,0.8098,95.2,31.4,4.053,7.9
