epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6972,0.8192,0.8438,61.4,31.2,3.0614,1.1
20,0.6769,0.8237,0.8419,49.6,29.0,3.0258,2.3
30,0.6622,0.8237,0.8422,50.8,27.6,2.7545,3.4
40,0.6615,0.825,0.838,59.8,26.4,2.9073,4.5
50,0.6485,0.8266,0.8412,50.6,25.6,3.1836,5.6
60,0.6456,0.8275,0.8434,46.2,27.0,3.1638,6.7
70,0.6437,0.8216,0.8435,44.6,27.2,2.8018,7.8
80,0.6392,0.8233,0.8422,47.8,25.6,2.9416,8.9
90,0.6447,0.8252,0.8478,45.8,25.6,2.7086,10.0
100,0.637,0.822,0.848,47.8,26.2,2.7073,11.1
