epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6495,0.8225,0.8326,43.6,32.6,4.5095,1.1
20,0.6257,0.8246,0.8388,58.0,28.2,3.0971,2.2
30,0.6164,0.8252,0.8367,53.2,32.8,3.0454,3.3
40,0.6092,0.827,0.843,41.8,26.8,3.3643,4.3
50,0.6084,0.8254,0.8416,49.2,27.0,3.122,5.4
60,0.6008,0.8231,0.8434,48.0,24.6,2.9073,6.4
70,0.5986,0.8238,0.8395,50.4,25.2,2.9269,7.5
80,0.5958,0.8252,0.841,47.2,28.2,3.0652,8.6
90,0.5945,0.8216,0.8407,47.8,26.2,3.1836,9.6
100,0.593,0.8237,0.8367,45.6,25.4,2.91,10.7
