epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6875,0.8164,0.8334,60.6,26.1,4.1864,1.1
20,0.6555,0.8172,0.8252,74.9,25.7,4.0169,2.1
30,0.6332,0.8163,0.8239,77.2,25.85,4.2899,3.1
40,0.6216,0.8135,0.8217,78.3,24.65,4.5457,4.2
50,0.6046,0.8143,0.8206,77.45,26.65,4.4299,5.2
60,0.5988,0.8148,0.8203,72.7,26.85,4.3749,6.2
70,0.5947,0.8108,0.8176,93.15,27.4,4.7468,7.3
80,0.5873,0.8121,0.8207,76.2,25.5,4.6661,8.3
90,0.5754,0.812,0.8167,80.4,27.35,4.5465,9.3
100,0.5736,0.8101,0.8125,86.1,27.0,4.7697,10.4
